subj,item,condition,order,region,position,RT
26,13,b,SVO,3,adv2,339
26,13,b,SVO,4,v,530
26,13,b,SVO,5,d1,452
26,13,b,SVO,6,np,377
26,13,b,SVO,7,-,296
26,13,b,SVO,8,-,430
26,13,b,SVO,?,1,1206
26,1,b,SVO,0,adv1,360
26,1,b,SVO,1,d2,307
26,1,b,SVO,2,na,258
26,1,b,SVO,3,adv2,402
26,1,b,SVO,4,v,257
26,1,b,SVO,5,d1,331
26,1,b,SVO,6,np,314
26,1,b,SVO,7,-,358
26,1,b,SVO,8,-,480
26,1,b,SVO,?,0,1226
26,3,b,SVO,0,adv1,541
26,3,b,SVO,1,d2,1038
26,3,b,SVO,2,na,1184
26,3,b,SVO,3,adv2,600
26,3,b,SVO,4,v,434
26,3,b,SVO,5,d1,385
26,3,b,SVO,6,np,295
26,3,b,SVO,7,-,438
26,3,b,SVO,8,-,364
26,3,b,SVO,9,-,355
26,3,b,SVO,?,1,1155
26,12,a,TSV,0,d1,661
26,12,a,TSV,1,np,508
26,12,a,TSV,2,adv1,410
26,12,a,TSV,3,d2,390
26,12,a,TSV,4,na,340
26,12,a,TSV,5,adv2,470
26,12,a,TSV,6,v,418
26,12,a,TSV,7,-,412
26,12,a,TSV,8,-,952
26,12,a,TSV,?,1,1281
26,4,a,TSV,0,d1,351
26,4,a,TSV,1,np,263
26,4,a,TSV,2,adv1,265
26,4,a,TSV,3,d2,231
26,4,a,TSV,4,na,265
26,4,a,TSV,5,adv2,282
26,4,a,TSV,6,v,252
26,4,a,TSV,7,-,308
26,4,a,TSV,8,-,538
26,4,a,TSV,?,1,1604
26,6,a,TSV,0,d1,275
26,6,a,TSV,1,np,333
26,6,a,TSV,2,adv1,282
26,6,a,TSV,3,d2,277
26,6,a,TSV,4,na,341
26,6,a,TSV,5,adv2,518
26,6,a,TSV,6,v,330
26,6,a,TSV,7,-,306
26,6,a,TSV,8,-,362
26,6,a,TSV,?,1,1922
26,14,a,TSV,0,d1,250
26,14,a,TSV,1,np,423
26,14,a,TSV,2,adv1,337
26,14,a,TSV,3,d2,1666
26,14,a,TSV,4,na,461
26,14,a,TSV,5,adv2,564
26,14,a,TSV,6,v,518
26,14,a,TSV,7,-,1498
26,14,a,TSV,8,-,306
26,14,a,TSV,9,-,394
26,14,a,TSV,?,1,1456
26,11,b,SVO,0,adv1,360
26,11,b,SVO,1,d2,378
26,11,b,SVO,2,na,541
26,11,b,SVO,3,adv2,459
26,11,b,SVO,4,v,428
26,11,b,SVO,5,d1,333
26,11,b,SVO,6,np,324
26,11,b,SVO,7,-,369
26,11,b,SVO,8,-,334
26,11,b,SVO,?,1,1313
27,5,b,SVO,0,adv1,324
27,5,b,SVO,1,d2,232
27,5,b,SVO,2,na,231
27,5,b,SVO,3,adv2,206
27,5,b,SVO,4,v,246
27,5,b,SVO,5,d1,259
27,5,b,SVO,6,np,263
27,5,b,SVO,7,-,340
27,5,b,SVO,8,-,269
27,5,b,SVO,9,-,309
27,5,b,SVO,?,1,1524
27,7,b,SVO,0,adv1,316
27,7,b,SVO,1,d2,279
27,7,b,SVO,2,na,274
27,7,b,SVO,3,adv2,238
27,7,b,SVO,4,v,242
27,7,b,SVO,5,d1,249
27,7,b,SVO,6,np,394
27,7,b,SVO,7,-,299
27,7,b,SVO,?,1,2285
27,1,b,SVO,0,adv1,303
27,1,b,SVO,1,d2,288
27,1,b,SVO,2,na,302
27,1,b,SVO,3,adv2,276
27,1,b,SVO,4,v,272
27,1,b,SVO,5,d1,284
27,1,b,SVO,6,np,269
27,1,b,SVO,7,-,523
27,1,b,SVO,8,-,579
27,1,b,SVO,?,0,2048
27,10,a,TSV,0,d1,303
27,10,a,TSV,1,np,299
27,10,a,TSV,2,adv1,336
27,10,a,TSV,3,d2,315
27,10,a,TSV,4,na,306
27,10,a,TSV,5,adv2,308
27,10,a,TSV,6,v,307
27,10,a,TSV,7,-,287
27,10,a,TSV,8,-,413
27,10,a,TSV,?,1,1672
27,16,a,TSV,0,d1,327
27,16,a,TSV,1,np,294
27,16,a,TSV,2,adv1,771
27,16,a,TSV,3,d2,339
27,16,a,TSV,4,na,322
27,16,a,TSV,5,adv2,368
27,16,a,TSV,6,v,365
27,16,a,TSV,7,-,384
27,16,a,TSV,8,-,606
27,16,a,TSV,?,1,1487
27,12,a,TSV,0,d1,388
27,12,a,TSV,1,np,391
27,12,a,TSV,2,adv1,316
27,12,a,TSV,3,d2,324
27,12,a,TSV,4,na,329
27,12,a,TSV,5,adv2,341
27,12,a,TSV,6,v,344
27,12,a,TSV,7,-,358
27,12,a,TSV,8,-,638
27,12,a,TSV,?,1,1949
27,8,a,TSV,0,d1,510
27,8,a,TSV,1,np,577
27,8,a,TSV,2,adv1,402
27,8,a,TSV,3,d2,398
27,8,a,TSV,4,na,339
27,8,a,TSV,5,adv2,304
27,8,a,TSV,6,v,324
27,8,a,TSV,7,-,308
27,8,a,TSV,8,-,322
27,8,a,TSV,9,-,483
27,8,a,TSV,?,1,1579
27,2,a,TSV,0,d1,311
27,2,a,TSV,1,np,257
27,2,a,TSV,2,adv1,284
27,2,a,TSV,3,d2,287
27,2,a,TSV,4,na,308
27,2,a,TSV,5,adv2,280
27,2,a,TSV,6,v,290
27,2,a,TSV,7,-,305
27,2,a,TSV,8,-,324
27,2,a,TSV,?,1,1474
27,15,b,SVO,0,adv1,354
27,15,b,SVO,1,d2,293
27,15,b,SVO,2,na,239
27,15,b,SVO,3,adv2,324
27,15,b,SVO,4,v,282
27,15,b,SVO,5,d1,309
27,15,b,SVO,6,np,282
27,15,b,SVO,7,-,305
27,15,b,SVO,8,-,293
27,15,b,SVO,9,-,398
27,15,b,SVO,?,1,1049
27,9,b,SVO,0,adv1,311
27,9,b,SVO,1,d2,324
27,9,b,SVO,2,na,297
27,9,b,SVO,3,adv2,368
27,9,b,SVO,4,v,377
27,9,b,SVO,5,d1,333
27,9,b,SVO,6,np,412
27,9,b,SVO,7,-,346
27,9,b,SVO,8,-,446
27,9,b,SVO,?,1,1995
27,13,b,SVO,0,adv1,358
27,13,b,SVO,1,d2,269
27,13,b,SVO,2,na,250
27,13,b,SVO,3,adv2,342
27,13,b,SVO,4,v,290
27,13,b,SVO,5,d1,289
27,13,b,SVO,6,np,307
27,13,b,SVO,7,-,427
27,13,b,SVO,8,-,519
27,13,b,SVO,?,1,1697
27,6,a,TSV,0,d1,276
27,6,a,TSV,1,np,298
27,6,a,TSV,2,adv1,320
27,6,a,TSV,3,d2,263
27,6,a,TSV,4,na,288
27,6,a,TSV,5,adv2,265
27,6,a,TSV,6,v,278
27,6,a,TSV,7,-,269
27,6,a,TSV,8,-,314
27,6,a,TSV,?,1,994
27,3,b,SVO,0,adv1,367
27,3,b,SVO,1,d2,309
27,3,b,SVO,2,na,288
27,3,b,SVO,3,adv2,321
27,3,b,SVO,4,v,298
27,3,b,SVO,5,d1,278
27,3,b,SVO,6,np,310
27,3,b,SVO,7,-,307
27,3,b,SVO,8,-,305
27,3,b,SVO,9,-,472
27,3,b,SVO,?,1,1267
27,14,a,TSV,0,d1,398
27,14,a,TSV,1,np,278
27,14,a,TSV,2,adv1,305
27,14,a,TSV,3,d2,305
27,14,a,TSV,4,na,320
27,14,a,TSV,5,adv2,365
27,14,a,TSV,6,v,402
27,14,a,TSV,7,-,352
27,14,a,TSV,8,-,412
27,14,a,TSV,9,-,695
27,14,a,TSV,?,1,1106
27,4,a,TSV,0,d1,375
27,4,a,TSV,1,np,360
27,4,a,TSV,2,adv1,387
27,4,a,TSV,3,d2,447
27,4,a,TSV,4,na,394
27,4,a,TSV,5,adv2,378
27,4,a,TSV,6,v,308
27,4,a,TSV,7,-,358
27,4,a,TSV,8,-,579
27,4,a,TSV,?,1,1482
27,11,b,SVO,0,adv1,461
27,11,b,SVO,1,d2,349
27,11,b,SVO,2,na,360
27,11,b,SVO,3,adv2,359
27,11,b,SVO,4,v,347
27,11,b,SVO,5,d1,333
27,11,b,SVO,6,np,339
27,11,b,SVO,7,-,292
27,11,b,SVO,8,-,521
27,11,b,SVO,?,1,840
28,13,b,SVO,0,adv1,604
28,13,b,SVO,1,d2,590
28,13,b,SVO,2,na,916
28,13,b,SVO,3,adv2,433
28,13,b,SVO,4,v,741
28,13,b,SVO,5,d1,695
28,13,b,SVO,6,np,438
28,13,b,SVO,7,-,534
28,13,b,SVO,8,-,688
28,13,b,SVO,?,1,5421
28,9,b,SVO,0,adv1,627
28,9,b,SVO,1,d2,495
28,9,b,SVO,2,na,622
28,9,b,SVO,3,adv2,339
28,9,b,SVO,4,v,476
28,9,b,SVO,5,d1,511
28,9,b,SVO,6,np,535
28,9,b,SVO,7,-,751
28,9,b,SVO,8,-,863
28,9,b,SVO,?,1,2411
28,11,b,SVO,0,adv1,465
28,11,b,SVO,1,d2,356
28,11,b,SVO,2,na,1030
28,11,b,SVO,3,adv2,344
28,11,b,SVO,4,v,387
28,11,b,SVO,5,d1,266
28,11,b,SVO,6,np,335
28,11,b,SVO,7,-,284
28,11,b,SVO,8,-,525
28,11,b,SVO,?,1,1524
28,3,b,SVO,0,adv1,373
28,3,b,SVO,1,d2,505
28,3,b,SVO,2,na,569
28,3,b,SVO,3,adv2,381
28,3,b,SVO,4,v,339
28,3,b,SVO,5,d1,416
28,3,b,SVO,6,np,523
28,3,b,SVO,7,-,396
28,3,b,SVO,8,-,367
28,3,b,SVO,9,-,467
28,3,b,SVO,?,1,1874
28,16,a,TSV,0,d1,1095
28,16,a,TSV,1,np,478
28,16,a,TSV,2,adv1,355
28,16,a,TSV,3,d2,439
28,16,a,TSV,4,na,350
28,16,a,TSV,5,adv2,317
28,16,a,TSV,6,v,360
28,16,a,TSV,7,-,371
28,16,a,TSV,8,-,566
28,16,a,TSV,?,1,1035
28,10,a,TSV,0,d1,730
28,10,a,TSV,1,np,510
28,10,a,TSV,2,adv1,552
28,10,a,TSV,3,d2,621
28,10,a,TSV,4,na,673
28,10,a,TSV,5,adv2,345
28,10,a,TSV,6,v,499
28,10,a,TSV,7,-,320
28,10,a,TSV,8,-,486
28,10,a,TSV,?,1,1739
28,8,a,TSV,0,d1,432
28,8,a,TSV,1,np,393
28,8,a,TSV,2,adv1,280
28,8,a,TSV,3,d2,335
28,8,a,TSV,4,na,311
28,8,a,TSV,5,adv2,273
28,8,a,TSV,6,v,246
28,8,a,TSV,7,-,381
28,8,a,TSV,8,-,269
28,8,a,TSV,9,-,345
28,8,a,TSV,?,1,1798
28,5,b,SVO,0,adv1,383
28,5,b,SVO,1,d2,415
28,5,b,SVO,2,na,474
28,5,b,SVO,3,adv2,364
28,5,b,SVO,4,v,425
28,5,b,SVO,5,d1,250
28,5,b,SVO,6,np,306
28,5,b,SVO,7,-,298
28,5,b,SVO,8,-,348
28,5,b,SVO,9,-,345
28,5,b,SVO,?,1,1136
28,2,a,TSV,0,d1,401
28,2,a,TSV,1,np,385
28,2,a,TSV,2,adv1,332
28,2,a,TSV,3,d2,270
28,2,a,TSV,4,na,294
28,2,a,TSV,5,adv2,305
28,2,a,TSV,6,v,304
28,2,a,TSV,7,-,314
28,2,a,TSV,8,-,322
28,2,a,TSV,?,1,1680
28,14,a,TSV,0,d1,444
28,14,a,TSV,1,np,379
28,14,a,TSV,2,adv1,339
28,14,a,TSV,3,d2,326
28,14,a,TSV,4,na,288
28,14,a,TSV,5,adv2,387
28,14,a,TSV,6,v,702
28,14,a,TSV,7,-,284
28,14,a,TSV,8,-,360
28,14,a,TSV,9,-,407
28,14,a,TSV,?,1,6047
28,1,b,SVO,0,adv1,354
28,1,b,SVO,1,d2,343
28,1,b,SVO,2,na,254
28,1,b,SVO,3,adv2,320
28,1,b,SVO,4,v,417
28,1,b,SVO,5,d1,747
28,1,b,SVO,6,np,310
28,1,b,SVO,7,-,360
28,1,b,SVO,8,-,347
28,1,b,SVO,?,0,1499
28,7,b,SVO,0,adv1,423
28,7,b,SVO,1,d2,313
28,7,b,SVO,2,na,396
28,7,b,SVO,3,adv2,312
28,7,b,SVO,4,v,488
28,7,b,SVO,5,d1,396
28,7,b,SVO,6,np,400
28,7,b,SVO,7,-,833
28,7,b,SVO,?,1,3755
28,6,a,TSV,0,d1,476
28,6,a,TSV,1,np,460
28,6,a,TSV,2,adv1,326
28,6,a,TSV,3,d2,362
28,6,a,TSV,4,na,364
28,6,a,TSV,5,adv2,349
28,6,a,TSV,6,v,331
28,6,a,TSV,7,-,333
28,6,a,TSV,8,-,457
28,6,a,TSV,?,1,1143
28,4,a,TSV,0,d1,324
28,4,a,TSV,1,np,337
28,4,a,TSV,2,adv1,318
28,4,a,TSV,3,d2,291
28,4,a,TSV,4,na,358
28,4,a,TSV,5,adv2,280
28,4,a,TSV,6,v,277
28,4,a,TSV,7,-,333
28,4,a,TSV,8,-,456
28,4,a,TSV,?,1,1476
28,12,a,TSV,0,d1,425
28,12,a,TSV,1,np,390
28,12,a,TSV,2,adv1,334
28,12,a,TSV,3,d2,314
28,12,a,TSV,4,na,332
28,12,a,TSV,5,adv2,288
28,12,a,TSV,6,v,290
28,12,a,TSV,7,-,270
28,12,a,TSV,8,-,412
28,12,a,TSV,?,1,4008
28,15,b,SVO,0,adv1,615
28,15,b,SVO,1,d2,461
28,15,b,SVO,2,na,600
28,15,b,SVO,3,adv2,404
28,15,b,SVO,4,v,575
28,15,b,SVO,5,d1,347
28,15,b,SVO,6,np,383
28,15,b,SVO,7,-,410
28,15,b,SVO,8,-,1007
28,15,b,SVO,9,-,865
28,15,b,SVO,?,1,875
29,4,a,TSV,0,d1,359
29,4,a,TSV,1,np,331
29,4,a,TSV,2,adv1,341
29,4,a,TSV,3,d2,321
29,4,a,TSV,4,na,704
29,4,a,TSV,5,adv2,351
29,4,a,TSV,6,v,332
29,4,a,TSV,7,-,354
29,4,a,TSV,8,-,560
29,4,a,TSV,?,1,1024
29,9,b,SVO,0,adv1,337
29,9,b,SVO,1,d2,297
29,9,b,SVO,2,na,300
29,9,b,SVO,3,adv2,261
29,9,b,SVO,4,v,271
29,9,b,SVO,5,d1,343
29,9,b,SVO,6,np,299
29,9,b,SVO,7,-,319
29,9,b,SVO,8,-,512
29,9,b,SVO,?,1,1115
29,3,b,SVO,0,adv1,291
29,3,b,SVO,1,d2,222
29,3,b,SVO,2,na,223
29,3,b,SVO,3,adv2,444
29,3,b,SVO,4,v,440
29,3,b,SVO,5,d1,339
29,3,b,SVO,6,np,340
29,3,b,SVO,7,-,381
29,3,b,SVO,8,-,368
29,3,b,SVO,9,-,537
29,3,b,SVO,?,1,1218
29,10,a,TSV,0,d1,242
29,10,a,TSV,1,np,189
29,10,a,TSV,2,adv1,353
29,10,a,TSV,3,d2,402
29,10,a,TSV,4,na,381
29,10,a,TSV,5,adv2,277
29,10,a,TSV,6,v,295
29,10,a,TSV,7,-,366
29,10,a,TSV,8,-,480
29,10,a,TSV,?,1,1182
29,13,b,SVO,0,adv1,282
29,13,b,SVO,1,d2,315
29,13,b,SVO,2,na,312
29,13,b,SVO,3,adv2,364
29,13,b,SVO,4,v,366
29,13,b,SVO,5,d1,559
29,13,b,SVO,6,np,501
29,13,b,SVO,7,-,556
29,13,b,SVO,8,-,781
29,13,b,SVO,?,1,818
29,15,b,SVO,0,adv1,301
29,15,b,SVO,1,d2,286
29,15,b,SVO,2,na,642
29,15,b,SVO,3,adv2,406
29,15,b,SVO,4,v,292
29,15,b,SVO,5,d1,305
29,15,b,SVO,6,np,278
29,15,b,SVO,7,-,349
29,15,b,SVO,8,-,356
29,15,b,SVO,9,-,488
29,15,b,SVO,?,1,1020
29,8,a,TSV,0,d1,294
29,8,a,TSV,1,np,408
29,8,a,TSV,2,adv1,377
29,8,a,TSV,3,d2,326
29,8,a,TSV,4,na,311
29,8,a,TSV,5,adv2,329
29,8,a,TSV,6,v,331
29,8,a,TSV,7,-,313
29,8,a,TSV,8,-,455
29,8,a,TSV,9,-,1145
29,8,a,TSV,?,1,1032
29,14,a,TSV,0,d1,246
29,14,a,TSV,1,np,183
29,14,a,TSV,2,adv1,229
29,14,a,TSV,3,d2,305
29,14,a,TSV,4,na,265
29,14,a,TSV,5,adv2,347
29,14,a,TSV,6,v,297
29,14,a,TSV,7,-,326
29,14,a,TSV,8,-,293
29,14,a,TSV,9,-,383
29,14,a,TSV,?,1,938
29,16,a,TSV,0,d1,227
29,16,a,TSV,1,np,187
29,16,a,TSV,2,adv1,317
29,16,a,TSV,3,d2,348
29,16,a,TSV,4,na,315
29,16,a,TSV,5,adv2,276
29,16,a,TSV,6,v,247
29,16,a,TSV,7,-,345
29,16,a,TSV,8,-,406
29,16,a,TSV,?,1,898
29,1,b,SVO,0,adv1,290
29,1,b,SVO,1,d2,333
29,1,b,SVO,2,na,328
29,1,b,SVO,3,adv2,354
29,1,b,SVO,4,v,294
29,1,b,SVO,5,d1,352
29,1,b,SVO,6,np,304
29,1,b,SVO,7,-,326
29,1,b,SVO,8,-,440
29,1,b,SVO,?,0,862
29,12,a,TSV,0,d1,326
29,12,a,TSV,1,np,337
29,12,a,TSV,2,adv1,439
29,12,a,TSV,3,d2,491
29,12,a,TSV,4,na,338
29,12,a,TSV,5,adv2,343
29,12,a,TSV,6,v,293
29,12,a,TSV,7,-,330
29,12,a,TSV,8,-,360
29,12,a,TSV,?,1,959
29,5,b,SVO,0,adv1,311
29,5,b,SVO,1,d2,287
29,5,b,SVO,2,na,273
29,5,b,SVO,3,adv2,261
29,5,b,SVO,4,v,232
29,5,b,SVO,5,d1,404
29,5,b,SVO,6,np,303
29,5,b,SVO,7,-,305
29,5,b,SVO,8,-,282
29,5,b,SVO,9,-,445
29,5,b,SVO,?,1,1007
29,6,a,TSV,0,d1,225
29,6,a,TSV,1,np,213
29,6,a,TSV,2,adv1,197
29,6,a,TSV,3,d2,194
29,6,a,TSV,4,na,330
29,6,a,TSV,5,adv2,256
29,6,a,TSV,6,v,202
29,6,a,TSV,7,-,299
29,6,a,TSV,8,-,416
29,6,a,TSV,?,1,1244
29,2,a,TSV,0,d1,260
29,2,a,TSV,1,np,419
29,2,a,TSV,2,adv1,206
29,2,a,TSV,3,d2,206
29,2,a,TSV,4,na,270
29,2,a,TSV,5,adv2,246
29,2,a,TSV,6,v,278
29,2,a,TSV,7,-,294
29,2,a,TSV,8,-,369
29,2,a,TSV,?,1,724
29,11,b,SVO,0,adv1,343
29,11,b,SVO,1,d2,346
29,11,b,SVO,2,na,281
29,11,b,SVO,3,adv2,305
29,11,b,SVO,4,v,293
29,11,b,SVO,5,d1,279
29,11,b,SVO,6,np,321
29,11,b,SVO,7,-,339
29,11,b,SVO,8,-,304
29,11,b,SVO,?,1,730
29,7,b,SVO,0,adv1,296
29,7,b,SVO,1,d2,394
29,7,b,SVO,2,na,328
29,7,b,SVO,3,adv2,336
29,7,b,SVO,4,v,338
29,7,b,SVO,5,d1,349
29,7,b,SVO,6,np,394
29,7,b,SVO,7,-,532
29,7,b,SVO,?,1,1101
30,13,b,SVO,0,adv1,216
30,13,b,SVO,1,d2,370
30,13,b,SVO,2,na,221
30,13,b,SVO,3,adv2,377
30,13,b,SVO,4,v,267
30,13,b,SVO,5,d1,316
30,13,b,SVO,6,np,369
30,13,b,SVO,7,-,310
30,13,b,SVO,8,-,311
30,13,b,SVO,?,1,1247
30,5,b,SVO,0,adv1,332
30,5,b,SVO,1,d2,324
30,5,b,SVO,2,na,293
30,5,b,SVO,3,adv2,333
30,5,b,SVO,4,v,349
30,5,b,SVO,5,d1,368
30,5,b,SVO,6,np,430
30,5,b,SVO,7,-,436
30,5,b,SVO,8,-,465
30,5,b,SVO,9,-,916
30,5,b,SVO,?,1,1495
30,12,a,TSV,0,d1,443
30,12,a,TSV,1,np,259
30,12,a,TSV,2,adv1,256
30,12,a,TSV,3,d2,348
30,12,a,TSV,4,na,294
30,12,a,TSV,5,adv2,316
30,12,a,TSV,6,v,276
30,12,a,TSV,7,-,372
30,12,a,TSV,8,-,451
30,12,a,TSV,?,1,2155
30,3,b,SVO,0,adv1,290
30,3,b,SVO,1,d2,238
30,3,b,SVO,2,na,208
30,3,b,SVO,3,adv2,221
30,3,b,SVO,4,v,230
30,3,b,SVO,5,d1,208
30,3,b,SVO,6,np,210
30,3,b,SVO,7,-,238
30,3,b,SVO,8,-,208
30,3,b,SVO,9,-,830
30,3,b,SVO,?,1,1415
30,16,a,TSV,0,d1,296
30,16,a,TSV,1,np,272
30,16,a,TSV,2,adv1,257
30,16,a,TSV,3,d2,246
30,16,a,TSV,4,na,265
30,16,a,TSV,5,adv2,250
30,16,a,TSV,6,v,240
30,16,a,TSV,7,-,263
30,16,a,TSV,8,-,556
30,16,a,TSV,?,1,1314
30,4,a,TSV,0,d1,200
30,4,a,TSV,1,np,221
30,4,a,TSV,2,adv1,235
30,4,a,TSV,3,d2,240
30,4,a,TSV,4,na,203
30,4,a,TSV,5,adv2,261
30,4,a,TSV,6,v,191
30,4,a,TSV,7,-,250
30,4,a,TSV,8,-,728
30,4,a,TSV,?,1,1161
30,1,b,SVO,0,adv1,332
30,1,b,SVO,1,d2,230
30,1,b,SVO,2,na,212
30,1,b,SVO,3,adv2,248
30,1,b,SVO,4,v,225
30,1,b,SVO,5,d1,187
30,1,b,SVO,6,np,215
30,1,b,SVO,7,-,360
30,1,b,SVO,8,-,492
30,1,b,SVO,?,1,3358
30,14,a,TSV,0,d1,280
30,14,a,TSV,1,np,221
30,14,a,TSV,2,adv1,223
30,14,a,TSV,3,d2,206
30,14,a,TSV,4,na,231
30,14,a,TSV,5,adv2,232
30,14,a,TSV,6,v,180
30,14,a,TSV,7,-,324
30,14,a,TSV,8,-,320
30,14,a,TSV,9,-,691
30,14,a,TSV,?,1,1245
30,8,a,TSV,0,d1,356
30,8,a,TSV,1,np,255
30,8,a,TSV,2,adv1,235
30,8,a,TSV,3,d2,394
30,8,a,TSV,4,na,246
30,8,a,TSV,5,adv2,236
30,8,a,TSV,6,v,233
30,8,a,TSV,7,-,257
30,8,a,TSV,8,-,465
30,8,a,TSV,9,-,441
30,8,a,TSV,?,1,870
30,9,b,SVO,0,adv1,409
30,9,b,SVO,1,d2,259
30,9,b,SVO,2,na,212
30,9,b,SVO,3,adv2,250
30,9,b,SVO,4,v,322
30,9,b,SVO,5,d1,270
30,9,b,SVO,6,np,210
30,9,b,SVO,7,-,446
30,9,b,SVO,8,-,368
30,9,b,SVO,?,1,2561
30,6,a,TSV,0,d1,444
30,6,a,TSV,1,np,461
30,6,a,TSV,2,adv1,415
30,6,a,TSV,3,d2,417
30,6,a,TSV,4,na,402
30,6,a,TSV,5,adv2,385
30,6,a,TSV,6,v,346
30,6,a,TSV,7,-,282
30,6,a,TSV,8,-,480
30,6,a,TSV,?,1,1501
30,10,a,TSV,0,d1,677
30,10,a,TSV,1,np,895
30,10,a,TSV,2,adv1,468
30,10,a,TSV,3,d2,276
30,10,a,TSV,4,na,409
30,10,a,TSV,5,adv2,250
30,10,a,TSV,6,v,242
30,10,a,TSV,7,-,220
30,10,a,TSV,8,-,312
30,10,a,TSV,?,1,2668
30,15,b,SVO,0,adv1,425
30,15,b,SVO,1,d2,383
30,15,b,SVO,2,na,567
30,15,b,SVO,3,adv2,524
30,15,b,SVO,4,v,501
30,15,b,SVO,5,d1,267
30,15,b,SVO,6,np,229
30,15,b,SVO,7,-,172
30,15,b,SVO,8,-,232
30,15,b,SVO,9,-,176
30,15,b,SVO,?,1,1398
30,7,b,SVO,0,adv1,539
30,7,b,SVO,1,d2,303
30,7,b,SVO,2,na,313
30,7,b,SVO,3,adv2,621
30,7,b,SVO,4,v,386
30,7,b,SVO,5,d1,505
30,7,b,SVO,6,np,635
30,7,b,SVO,7,-,724
30,7,b,SVO,?,1,1552
30,11,b,SVO,0,adv1,440
30,11,b,SVO,1,d2,375
30,11,b,SVO,2,na,234
30,11,b,SVO,3,adv2,248
30,11,b,SVO,4,v,288
30,11,b,SVO,5,d1,238
30,11,b,SVO,6,np,212
30,11,b,SVO,7,-,448
30,11,b,SVO,8,-,293
30,11,b,SVO,?,1,901
30,2,a,TSV,0,d1,1011
30,2,a,TSV,1,np,640
30,2,a,TSV,2,adv1,448
30,2,a,TSV,3,d2,367
30,2,a,TSV,4,na,267
30,2,a,TSV,5,adv2,229
30,2,a,TSV,6,v,238
30,2,a,TSV,7,-,311
30,2,a,TSV,8,-,372
30,2,a,TSV,?,1,3063
31,9,b,SVO,0,adv1,389
31,9,b,SVO,1,d2,373
31,9,b,SVO,2,na,465
31,9,b,SVO,3,adv2,362
31,9,b,SVO,4,v,616
31,9,b,SVO,5,d1,510
31,9,b,SVO,6,np,360
31,9,b,SVO,7,-,387
31,9,b,SVO,8,-,684
31,9,b,SVO,?,1,2222
31,10,a,TSV,0,d1,421
31,10,a,TSV,1,np,321
31,10,a,TSV,2,adv1,400
31,10,a,TSV,3,d2,594
31,10,a,TSV,4,na,326
31,10,a,TSV,5,adv2,307
31,10,a,TSV,6,v,307
31,10,a,TSV,7,-,408
31,10,a,TSV,8,-,480
31,10,a,TSV,?,1,5957
31,1,b,SVO,0,adv1,409
31,1,b,SVO,1,d2,277
31,1,b,SVO,2,na,259
31,1,b,SVO,3,adv2,404
31,1,b,SVO,4,v,432
31,1,b,SVO,5,d1,357
31,1,b,SVO,6,np,417
31,1,b,SVO,7,-,425
31,1,b,SVO,8,-,463
31,1,b,SVO,?,0,2300
31,6,a,TSV,0,d1,355
31,6,a,TSV,1,np,333
31,6,a,TSV,2,adv1,292
31,6,a,TSV,3,d2,612
31,6,a,TSV,4,na,531
31,6,a,TSV,5,adv2,366
31,6,a,TSV,6,v,372
31,6,a,TSV,7,-,322
31,6,a,TSV,8,-,530
31,6,a,TSV,?,1,3915
31,8,a,TSV,0,d1,339
31,8,a,TSV,1,np,311
31,8,a,TSV,2,adv1,491
31,8,a,TSV,3,d2,338
31,8,a,TSV,4,na,442
31,8,a,TSV,5,adv2,326
31,8,a,TSV,6,v,425
31,8,a,TSV,7,-,297
31,8,a,TSV,8,-,503
31,8,a,TSV,9,-,355
31,8,a,TSV,?,1,1563
31,5,b,SVO,0,adv1,482
31,5,b,SVO,1,d2,429
31,5,b,SVO,2,na,362
31,5,b,SVO,3,adv2,671
31,5,b,SVO,4,v,605
31,5,b,SVO,5,d1,334
31,5,b,SVO,6,np,345
31,5,b,SVO,7,-,337
31,5,b,SVO,8,-,330
31,5,b,SVO,9,-,648
31,5,b,SVO,?,1,2890
31,4,a,TSV,0,d1,318
31,4,a,TSV,1,np,290
31,4,a,TSV,2,adv1,920
31,4,a,TSV,3,d2,440
31,4,a,TSV,4,na,461
31,4,a,TSV,5,adv2,322
31,4,a,TSV,6,v,507
31,4,a,TSV,7,-,362
31,4,a,TSV,8,-,602
31,4,a,TSV,?,1,2118
31,2,a,TSV,0,d1,349
31,2,a,TSV,1,np,293
31,2,a,TSV,2,adv1,294
31,2,a,TSV,3,d2,273
31,2,a,TSV,4,na,326
31,2,a,TSV,5,adv2,314
31,2,a,TSV,6,v,300
31,2,a,TSV,7,-,423
31,2,a,TSV,8,-,463
31,2,a,TSV,?,1,1378
31,13,b,SVO,0,adv1,294
31,13,b,SVO,1,d2,387
31,13,b,SVO,2,na,278
31,13,b,SVO,3,adv2,402
31,13,b,SVO,4,v,256
31,13,b,SVO,5,d1,615
31,13,b,SVO,6,np,376
31,13,b,SVO,7,-,307
31,13,b,SVO,8,-,729
31,13,b,SVO,?,1,1438
31,3,b,SVO,0,adv1,355
31,3,b,SVO,1,d2,271
31,3,b,SVO,2,na,579
31,3,b,SVO,3,adv2,309
31,3,b,SVO,4,v,337
31,3,b,SVO,5,d1,288
31,3,b,SVO,6,np,296
31,3,b,SVO,7,-,295
31,3,b,SVO,8,-,272
31,3,b,SVO,9,-,463
31,3,b,SVO,?,1,2907
