subj,item,condition,order,complexity,constituent,position,Q,RT
54,23,d,SVO,MC,main-V2,7,-,455
55,2,d,SVO,MC,main-V2,7,-,414
55,6,d,SVO,MC,main-V2,7,-,286
55,10,d,SVO,MC,main-V2,7,-,344
55,14,d,SVO,MC,main-V2,7,-,284
55,18,d,SVO,MC,main-V2,7,-,270
55,22,d,SVO,MC,main-V2,7,-,415
56,1,d,SVO,MC,main-V2,7,-,345
56,5,d,SVO,MC,main-V2,7,-,375
56,9,d,SVO,MC,main-V2,7,-,639
56,13,d,SVO,MC,main-V2,7,-,384
56,17,d,SVO,MC,main-V2,7,-,330
56,21,d,SVO,MC,main-V2,7,-,314
57,4,d,SVO,MC,main-V2,7,-,538
57,8,d,SVO,MC,main-V2,7,-,653
57,12,d,SVO,MC,main-V2,7,-,515
57,16,d,SVO,MC,main-V2,7,-,489
57,20,d,SVO,MC,main-V2,7,-,590
57,24,d,SVO,MC,main-V2,7,-,819
58,3,d,SVO,MC,main-V2,7,-,320
58,7,d,SVO,MC,main-V2,7,-,405
58,11,d,SVO,MC,main-V2,7,-,275
58,15,d,SVO,MC,main-V2,7,-,291
58,19,d,SVO,MC,main-V2,7,-,265
58,23,d,SVO,MC,main-V2,7,-,320
60,1,d,SVO,MC,main-V2,7,-,428
60,5,d,SVO,MC,main-V2,7,-,339
60,9,d,SVO,MC,main-V2,7,-,265
60,13,d,SVO,MC,main-V2,7,-,299
60,17,d,SVO,MC,main-V2,7,-,661
60,21,d,SVO,MC,main-V2,7,-,419
61,4,d,SVO,MC,main-V2,7,-,237
61,8,d,SVO,MC,main-V2,7,-,303
61,12,d,SVO,MC,main-V2,7,-,298
61,16,d,SVO,MC,main-V2,7,-,326
61,20,d,SVO,MC,main-V2,7,-,233
61,24,d,SVO,MC,main-V2,7,-,291
62,3,d,SVO,MC,main-V2,7,-,337
62,7,d,SVO,MC,main-V2,7,-,378
62,11,d,SVO,MC,main-V2,7,-,403
62,15,d,SVO,MC,main-V2,7,-,367
62,19,d,SVO,MC,main-V2,7,-,387
62,23,d,SVO,MC,main-V2,7,-,273
63,2,d,SVO,MC,main-V2,7,-,738
63,6,d,SVO,MC,main-V2,7,-,350
63,10,d,SVO,MC,main-V2,7,-,699
63,14,d,SVO,MC,main-V2,7,-,523
63,18,d,SVO,MC,main-V2,7,-,509
63,22,d,SVO,MC,main-V2,7,-,643
64,1,d,SVO,MC,main-V2,7,-,314
64,5,d,SVO,MC,main-V2,7,-,314
64,9,d,SVO,MC,main-V2,7,-,270
64,13,d,SVO,MC,main-V2,7,-,269
64,17,d,SVO,MC,main-V2,7,-,286
64,21,d,SVO,MC,main-V2,7,-,297
65,4,d,SVO,MC,main-V2,7,-,319
65,8,d,SVO,MC,main-V2,7,-,295
65,12,d,SVO,MC,main-V2,7,-,251
65,16,d,SVO,MC,main-V2,7,-,282
65,20,d,SVO,MC,main-V2,7,-,246
65,24,d,SVO,MC,main-V2,7,-,305
66,3,d,SVO,MC,main-V2,7,-,377
66,7,d,SVO,MC,main-V2,7,-,461
66,11,d,SVO,MC,main-V2,7,-,346
66,15,d,SVO,MC,main-V2,7,-,279
66,19,d,SVO,MC,main-V2,7,-,323
66,23,d,SVO,MC,main-V2,7,-,247
67,2,d,SVO,MC,main-V2,7,-,222
67,6,d,SVO,MC,main-V2,7,-,428
67,10,d,SVO,MC,main-V2,7,-,396
67,14,d,SVO,MC,main-V2,7,-,231
67,18,d,SVO,MC,main-V2,7,-,265
67,22,d,SVO,MC,main-V2,7,-,239
68,1,d,SVO,MC,main-V2,7,-,335
68,5,d,SVO,MC,main-V2,7,-,356
68,9,d,SVO,MC,main-V2,7,-,360
68,13,d,SVO,MC,main-V2,7,-,280
68,17,d,SVO,MC,main-V2,7,-,2048
68,21,d,SVO,MC,main-V2,7,-,582
69,4,d,SVO,MC,main-V2,7,-,352
69,8,d,SVO,MC,main-V2,7,-,522
69,12,d,SVO,MC,main-V2,7,-,330
69,16,d,SVO,MC,main-V2,7,-,484
69,20,d,SVO,MC,main-V2,7,-,365
69,24,d,SVO,MC,main-V2,7,-,492
70,3,d,SVO,MC,main-V2,7,-,656
70,7,d,SVO,MC,main-V2,7,-,560
70,11,d,SVO,MC,main-V2,7,-,384
70,15,d,SVO,MC,main-V2,7,-,334
70,19,d,SVO,MC,main-V2,7,-,359
70,23,d,SVO,MC,main-V2,7,-,252
71,2,d,SVO,MC,main-V2,7,-,1188
71,6,d,SVO,MC,main-V2,7,-,346
71,10,d,SVO,MC,main-V2,7,-,212
71,14,d,SVO,MC,main-V2,7,-,543
71,18,d,SVO,MC,main-V2,7,-,456
71,22,d,SVO,MC,main-V2,7,-,548
72,1,d,SVO,MC,main-V2,7,-,395
72,5,d,SVO,MC,main-V2,7,-,643
72,9,d,SVO,MC,main-V2,7,-,339
72,13,d,SVO,MC,main-V2,7,-,442
72,17,d,SVO,MC,main-V2,7,-,396
72,21,d,SVO,MC,main-V2,7,-,413
1,4,d,SVO,MC,DCL,8,-,375
1,8,d,SVO,MC,DCL,8,-,1030
1,12,d,SVO,MC,DCL,8,-,455
1,16,d,SVO,MC,DCL,8,-,480
1,20,d,SVO,MC,DCL,8,-,395
1,24,d,SVO,MC,DCL,8,-,434
2,3,d,SVO,MC,DCL,8,-,354
2,7,d,SVO,MC,DCL,8,-,429
2,11,d,SVO,MC,DCL,8,-,436
2,15,d,SVO,MC,DCL,8,-,440
2,19,d,SVO,MC,DCL,8,-,415
2,23,d,SVO,MC,DCL,8,-,484
3,2,d,SVO,MC,DCL,8,-,479
3,6,d,SVO,MC,DCL,8,-,381
3,10,d,SVO,MC,DCL,8,-,514
3,14,d,SVO,MC,DCL,8,-,380
3,18,d,SVO,MC,DCL,8,-,475
3,22,d,SVO,MC,DCL,8,-,349
4,1,d,SVO,MC,DCL,8,-,235
4,5,d,SVO,MC,DCL,8,-,295
4,9,d,SVO,MC,DCL,8,-,479
4,13,d,SVO,MC,DCL,8,-,259
4,17,d,SVO,MC,DCL,8,-,270
4,21,d,SVO,MC,DCL,8,-,295
5,4,d,SVO,MC,DCL,8,-,285
5,8,d,SVO,MC,DCL,8,-,296
5,12,d,SVO,MC,DCL,8,-,320
5,16,d,SVO,MC,DCL,8,-,280
5,20,d,SVO,MC,DCL,8,-,399
5,24,d,SVO,MC,DCL,8,-,614
6,3,d,SVO,MC,DCL,8,-,215
6,7,d,SVO,MC,DCL,8,-,230
6,11,d,SVO,MC,DCL,8,-,185
6,15,d,SVO,MC,DCL,8,-,281
6,19,d,SVO,MC,DCL,8,-,270
6,23,d,SVO,MC,DCL,8,-,205
7,2,d,SVO,MC,DCL,8,-,440
7,6,d,SVO,MC,DCL,8,-,315
7,10,d,SVO,MC,DCL,8,-,529
7,14,d,SVO,MC,DCL,8,-,554
7,18,d,SVO,MC,DCL,8,-,494
7,22,d,SVO,MC,DCL,8,-,360
8,1,d,SVO,MC,DCL,8,-,250
8,5,d,SVO,MC,DCL,8,-,445
8,9,d,SVO,MC,DCL,8,-,624
8,13,d,SVO,MC,DCL,8,-,395
8,17,d,SVO,MC,DCL,8,-,425
8,21,d,SVO,MC,DCL,8,-,340
9,4,d,SVO,MC,DCL,8,-,345
9,8,d,SVO,MC,DCL,8,-,255
9,12,d,SVO,MC,DCL,8,-,345
9,16,d,SVO,MC,DCL,8,-,350
9,20,d,SVO,MC,DCL,8,-,290
9,24,d,SVO,MC,DCL,8,-,286
10,3,d,SVO,MC,DCL,8,-,519
10,7,d,SVO,MC,DCL,8,-,330
10,11,d,SVO,MC,DCL,8,-,624
10,15,d,SVO,MC,DCL,8,-,355
10,19,d,SVO,MC,DCL,8,-,524
10,23,d,SVO,MC,DCL,8,-,369
11,2,d,SVO,MC,DCL,8,-,231
11,6,d,SVO,MC,DCL,8,-,401
11,10,d,SVO,MC,DCL,8,-,355
11,14,d,SVO,MC,DCL,8,-,356
11,18,d,SVO,MC,DCL,8,-,490
11,22,d,SVO,MC,DCL,8,-,325
12,1,d,SVO,MC,DCL,8,-,360
12,5,d,SVO,MC,DCL,8,-,534
12,9,d,SVO,MC,DCL,8,-,668
12,13,d,SVO,MC,DCL,8,-,400
12,17,d,SVO,MC,DCL,8,-,499
12,21,d,SVO,MC,DCL,8,-,340
13,4,d,SVO,MC,DCL,8,-,317
13,8,d,SVO,MC,DCL,8,-,370
13,12,d,SVO,MC,DCL,8,-,335
13,16,d,SVO,MC,DCL,8,-,365
13,20,d,SVO,MC,DCL,8,-,330
13,24,d,SVO,MC,DCL,8,-,554
14,3,d,SVO,MC,DCL,8,-,357
14,7,d,SVO,MC,DCL,8,-,544
14,11,d,SVO,MC,DCL,8,-,405
14,15,d,SVO,MC,DCL,8,-,395
14,19,d,SVO,MC,DCL,8,-,365
14,23,d,SVO,MC,DCL,8,-,494
15,2,d,SVO,MC,DCL,8,-,574
15,6,d,SVO,MC,DCL,8,-,389
15,10,d,SVO,MC,DCL,8,-,594
15,14,d,SVO,MC,DCL,8,-,420
15,18,d,SVO,MC,DCL,8,-,370
15,22,d,SVO,MC,DCL,8,-,315
16,1,d,SVO,MC,DCL,8,-,315
16,5,d,SVO,MC,DCL,8,-,390
16,9,d,SVO,MC,DCL,8,-,271
16,13,d,SVO,MC,DCL,8,-,275
16,17,d,SVO,MC,DCL,8,-,584
16,21,d,SVO,MC,DCL,8,-,569
17,4,d,SVO,MC,DCL,8,-,307
17,8,d,SVO,MC,DCL,8,-,773
17,12,d,SVO,MC,DCL,8,-,564
17,16,d,SVO,MC,DCL,8,-,345
17,20,d,SVO,MC,DCL,8,-,460
17,24,d,SVO,MC,DCL,8,-,410
18,3,d,SVO,MC,DCL,8,-,330
18,7,d,SVO,MC,DCL,8,-,371
18,11,d,SVO,MC,DCL,8,-,634
18,15,d,SVO,MC,DCL,8,-,888
18,19,d,SVO,MC,DCL,8,-,619
18,23,d,SVO,MC,DCL,8,-,394
19,2,d,SVO,MC,DCL,8,-,211
19,6,d,SVO,MC,DCL,8,-,196
19,10,d,SVO,MC,DCL,8,-,196
19,14,d,SVO,MC,DCL,8,-,330
19,18,d,SVO,MC,DCL,8,-,171
19,22,d,SVO,MC,DCL,8,-,219
20,1,d,SVO,MC,DCL,8,-,325
20,5,d,SVO,MC,DCL,8,-,415
20,9,d,SVO,MC,DCL,8,-,434
20,13,d,SVO,MC,DCL,8,-,1072
20,17,d,SVO,MC,DCL,8,-,310
20,21,d,SVO,MC,DCL,8,-,495
21,4,d,SVO,MC,DCL,8,-,381
21,8,d,SVO,MC,DCL,8,-,341
21,12,d,SVO,MC,DCL,8,-,728
21,16,d,SVO,MC,DCL,8,-,425
21,20,d,SVO,MC,DCL,8,-,334
21,24,d,SVO,MC,DCL,8,-,524
22,3,d,SVO,MC,DCL,8,-,251
22,7,d,SVO,MC,DCL,8,-,250
22,11,d,SVO,MC,DCL,8,-,196
22,15,d,SVO,MC,DCL,8,-,265
22,19,d,SVO,MC,DCL,8,-,191
22,23,d,SVO,MC,DCL,8,-,176
23,2,d,SVO,MC,DCL,8,-,275
23,6,d,SVO,MC,DCL,8,-,312
23,10,d,SVO,MC,DCL,8,-,348
23,14,d,SVO,MC,DCL,8,-,412
23,18,d,SVO,MC,DCL,8,-,342
23,22,d,SVO,MC,DCL,8,-,352
24,1,d,SVO,MC,DCL,8,-,298
24,5,d,SVO,MC,DCL,8,-,394
24,9,d,SVO,MC,DCL,8,-,176
24,13,d,SVO,MC,DCL,8,-,522
24,17,d,SVO,MC,DCL,8,-,180
24,21,d,SVO,MC,DCL,8,-,428
25,4,d,SVO,MC,DCL,8,-,535
25,8,d,SVO,MC,DCL,8,-,485
25,12,d,SVO,MC,DCL,8,-,434
25,16,d,SVO,MC,DCL,8,-,570
25,20,d,SVO,MC,DCL,8,-,474
25,24,d,SVO,MC,DCL,8,-,489
26,3,d,SVO,MC,DCL,8,-,331
26,7,d,SVO,MC,DCL,8,-,619
26,11,d,SVO,MC,DCL,8,-,445
26,15,d,SVO,MC,DCL,8,-,409
26,19,d,SVO,MC,DCL,8,-,385
26,23,d,SVO,MC,DCL,8,-,400
27,2,d,SVO,MC,DCL,8,-,380
27,6,d,SVO,MC,DCL,8,-,694
27,10,d,SVO,MC,DCL,8,-,336
27,14,d,SVO,MC,DCL,8,-,450
27,18,d,SVO,MC,DCL,8,-,375
27,22,d,SVO,MC,DCL,8,-,275
28,1,d,SVO,MC,DCL,8,-,365
28,5,d,SVO,MC,DCL,8,-,384
28,9,d,SVO,MC,DCL,8,-,405
28,13,d,SVO,MC,DCL,8,-,181
28,17,d,SVO,MC,DCL,8,-,544
28,21,d,SVO,MC,DCL,8,-,285
29,4,d,SVO,MC,DCL,8,-,295
29,8,d,SVO,MC,DCL,8,-,201
29,12,d,SVO,MC,DCL,8,-,235
29,16,d,SVO,MC,DCL,8,-,245
29,20,d,SVO,MC,DCL,8,-,201
29,24,d,SVO,MC,DCL,8,-,290
30,3,d,SVO,MC,DCL,8,-,306
30,7,d,SVO,MC,DCL,8,-,191
30,11,d,SVO,MC,DCL,8,-,186
30,15,d,SVO,MC,DCL,8,-,243
30,19,d,SVO,MC,DCL,8,-,333
30,23,d,SVO,MC,DCL,8,-,320
31,2,d,SVO,MC,DCL,8,-,240
31,6,d,SVO,MC,DCL,8,-,265
31,10,d,SVO,MC,DCL,8,-,241
31,14,d,SVO,MC,DCL,8,-,739
31,18,d,SVO,MC,DCL,8,-,286
31,22,d,SVO,MC,DCL,8,-,411
32,1,d,SVO,MC,DCL,8,-,415
32,5,d,SVO,MC,DCL,8,-,669
32,9,d,SVO,MC,DCL,8,-,306
32,13,d,SVO,MC,DCL,8,-,364
32,17,d,SVO,MC,DCL,8,-,256
32,21,d,SVO,MC,DCL,8,-,414
33,4,d,SVO,MC,DCL,8,-,400
33,8,d,SVO,MC,DCL,8,-,330
33,12,d,SVO,MC,DCL,8,-,634
33,16,d,SVO,MC,DCL,8,-,340
33,20,d,SVO,MC,DCL,8,-,280
33,24,d,SVO,MC,DCL,8,-,539
34,3,d,SVO,MC,DCL,8,-,489
34,7,d,SVO,MC,DCL,8,-,430
34,11,d,SVO,MC,DCL,8,-,688
34,15,d,SVO,MC,DCL,8,-,348
34,19,d,SVO,MC,DCL,8,-,449
34,23,d,SVO,MC,DCL,8,-,494
35,2,d,SVO,MC,DCL,8,-,400
35,6,d,SVO,MC,DCL,8,-,793
35,10,d,SVO,MC,DCL,8,-,425
35,14,d,SVO,MC,DCL,8,-,335
35,18,d,SVO,MC,DCL,8,-,385
35,22,d,SVO,MC,DCL,8,-,345
36,1,d,SVO,MC,DCL,8,-,256
36,5,d,SVO,MC,DCL,8,-,230
36,9,d,SVO,MC,DCL,8,-,320
36,13,d,SVO,MC,DCL,8,-,210
36,17,d,SVO,MC,DCL,8,-,270
36,21,d,SVO,MC,DCL,8,-,245
37,4,d,SVO,MC,DCL,8,-,489
37,8,d,SVO,MC,DCL,8,-,500
37,12,d,SVO,MC,DCL,8,-,465
37,16,d,SVO,MC,DCL,8,-,475
37,20,d,SVO,MC,DCL,8,-,425
37,24,d,SVO,MC,DCL,8,-,485
38,3,d,SVO,MC,DCL,8,-,484
38,7,d,SVO,MC,DCL,8,-,346
38,11,d,SVO,MC,DCL,8,-,260
38,15,d,SVO,MC,DCL,8,-,355
38,19,d,SVO,MC,DCL,8,-,275
38,23,d,SVO,MC,DCL,8,-,415
39,2,d,SVO,MC,DCL,8,-,325
39,6,d,SVO,MC,DCL,8,-,309
39,10,d,SVO,MC,DCL,8,-,275
39,14,d,SVO,MC,DCL,8,-,206
39,18,d,SVO,MC,DCL,8,-,221
39,22,d,SVO,MC,DCL,8,-,306
40,1,d,SVO,MC,DCL,8,-,315
40,5,d,SVO,MC,DCL,8,-,365
40,9,d,SVO,MC,DCL,8,-,385
40,13,d,SVO,MC,DCL,8,-,529
40,17,d,SVO,MC,DCL,8,-,788
40,21,d,SVO,MC,DCL,8,-,339
41,4,d,SVO,MC,DCL,8,-,454
41,8,d,SVO,MC,DCL,8,-,549
41,12,d,SVO,MC,DCL,8,-,361
41,16,d,SVO,MC,DCL,8,-,295
41,20,d,SVO,MC,DCL,8,-,420
41,24,d,SVO,MC,DCL,8,-,808
42,3,d,SVO,MC,DCL,8,-,426
42,7,d,SVO,MC,DCL,8,-,391
42,11,d,SVO,MC,DCL,8,-,475
42,15,d,SVO,MC,DCL,8,-,385
42,19,d,SVO,MC,DCL,8,-,494
42,23,d,SVO,MC,DCL,8,-,415
43,2,d,SVO,MC,DCL,8,-,465
43,6,d,SVO,MC,DCL,8,-,307
43,10,d,SVO,MC,DCL,8,-,315
43,14,d,SVO,MC,DCL,8,-,315
43,18,d,SVO,MC,DCL,8,-,276
43,22,d,SVO,MC,DCL,8,-,334
44,1,d,SVO,MC,DCL,8,-,347
44,5,d,SVO,MC,DCL,8,-,86
44,9,d,SVO,MC,DCL,8,-,127
44,13,d,SVO,MC,DCL,8,-,247
44,17,d,SVO,MC,DCL,8,-,216
44,21,d,SVO,MC,DCL,8,-,171
45,4,d,SVO,MC,DCL,8,-,325
45,8,d,SVO,MC,DCL,8,-,199
45,12,d,SVO,MC,DCL,8,-,841
45,16,d,SVO,MC,DCL,8,-,256
45,20,d,SVO,MC,DCL,8,-,216
45,24,d,SVO,MC,DCL,8,-,275
46,3,d,SVO,MC,DCL,8,-,563
46,7,d,SVO,MC,DCL,8,-,385
46,11,d,SVO,MC,DCL,8,-,454
46,15,d,SVO,MC,DCL,8,-,395
46,19,d,SVO,MC,DCL,8,-,434
46,23,d,SVO,MC,DCL,8,-,314
47,2,d,SVO,MC,DCL,8,-,942
47,6,d,SVO,MC,DCL,8,-,580
47,10,d,SVO,MC,DCL,8,-,524
47,14,d,SVO,MC,DCL,8,-,364
47,18,d,SVO,MC,DCL,8,-,310
47,22,d,SVO,MC,DCL,8,-,449
48,1,d,SVO,MC,DCL,8,-,450
48,5,d,SVO,MC,DCL,8,-,583
48,9,d,SVO,MC,DCL,8,-,569
48,13,d,SVO,MC,DCL,8,-,763
48,17,d,SVO,MC,DCL,8,-,449
48,21,d,SVO,MC,DCL,8,-,444
49,4,d,SVO,MC,DCL,8,-,415
49,8,d,SVO,MC,DCL,8,-,380
49,12,d,SVO,MC,DCL,8,-,455
49,16,d,SVO,MC,DCL,8,-,276
49,20,d,SVO,MC,DCL,8,-,290
49,24,d,SVO,MC,DCL,8,-,305
50,3,d,SVO,MC,DCL,8,-,578
50,7,d,SVO,MC,DCL,8,-,406
50,11,d,SVO,MC,DCL,8,-,414
50,15,d,SVO,MC,DCL,8,-,639
50,19,d,SVO,MC,DCL,8,-,450
50,23,d,SVO,MC,DCL,8,-,465
51,2,d,SVO,MC,DCL,8,-,226
51,6,d,SVO,MC,DCL,8,-,252
51,10,d,SVO,MC,DCL,8,-,201
51,14,d,SVO,MC,DCL,8,-,235
51,18,d,SVO,MC,DCL,8,-,224
51,22,d,SVO,MC,DCL,8,-,251
52,1,d,SVO,MC,DCL,8,-,300
52,5,d,SVO,MC,DCL,8,-,285
52,9,d,SVO,MC,DCL,8,-,261
52,13,d,SVO,MC,DCL,8,-,291
52,17,d,SVO,MC,DCL,8,-,305
52,21,d,SVO,MC,DCL,8,-,280
53,4,d,SVO,MC,DCL,8,-,471
53,8,d,SVO,MC,DCL,8,-,340
53,12,d,SVO,MC,DCL,8,-,410
53,16,d,SVO,MC,DCL,8,-,360
53,20,d,SVO,MC,DCL,8,-,350
53,24,d,SVO,MC,DCL,8,-,395
54,3,d,SVO,MC,DCL,8,-,425
54,7,d,SVO,MC,DCL,8,-,475
54,11,d,SVO,MC,DCL,8,-,848
54,15,d,SVO,MC,DCL,8,-,570
54,19,d,SVO,MC,DCL,8,-,490
54,23,d,SVO,MC,DCL,8,-,384
55,2,d,SVO,MC,DCL,8,-,345
55,6,d,SVO,MC,DCL,8,-,289
55,10,d,SVO,MC,DCL,8,-,345
55,14,d,SVO,MC,DCL,8,-,251
55,18,d,SVO,MC,DCL,8,-,280
55,22,d,SVO,MC,DCL,8,-,330
56,1,d,SVO,MC,DCL,8,-,405
56,5,d,SVO,MC,DCL,8,-,335
56,9,d,SVO,MC,DCL,8,-,435
56,13,d,SVO,MC,DCL,8,-,973
56,17,d,SVO,MC,DCL,8,-,296
56,21,d,SVO,MC,DCL,8,-,281
57,4,d,SVO,MC,DCL,8,-,440
57,8,d,SVO,MC,DCL,8,-,639
57,12,d,SVO,MC,DCL,8,-,624
57,16,d,SVO,MC,DCL,8,-,560
57,20,d,SVO,MC,DCL,8,-,628
57,24,d,SVO,MC,DCL,8,-,693
58,3,d,SVO,MC,DCL,8,-,622
58,7,d,SVO,MC,DCL,8,-,265
58,11,d,SVO,MC,DCL,8,-,276
58,15,d,SVO,MC,DCL,8,-,349
58,19,d,SVO,MC,DCL,8,-,195
58,23,d,SVO,MC,DCL,8,-,305
60,1,d,SVO,MC,DCL,8,-,243
60,5,d,SVO,MC,DCL,8,-,318
60,9,d,SVO,MC,DCL,8,-,432
60,13,d,SVO,MC,DCL,8,-,290
60,17,d,SVO,MC,DCL,8,-,427
60,21,d,SVO,MC,DCL,8,-,272
61,4,d,SVO,MC,DCL,8,-,238
61,8,d,SVO,MC,DCL,8,-,293
61,12,d,SVO,MC,DCL,8,-,435
61,16,d,SVO,MC,DCL,8,-,310
61,20,d,SVO,MC,DCL,8,-,243
61,24,d,SVO,MC,DCL,8,-,363
62,3,d,SVO,MC,DCL,8,-,325
62,7,d,SVO,MC,DCL,8,-,388
62,11,d,SVO,MC,DCL,8,-,396
62,15,d,SVO,MC,DCL,8,-,337
62,19,d,SVO,MC,DCL,8,-,490
62,23,d,SVO,MC,DCL,8,-,321
63,2,d,SVO,MC,DCL,8,-,928
63,6,d,SVO,MC,DCL,8,-,326
63,10,d,SVO,MC,DCL,8,-,557
63,14,d,SVO,MC,DCL,8,-,547
63,18,d,SVO,MC,DCL,8,-,524
63,22,d,SVO,MC,DCL,8,-,748
64,1,d,SVO,MC,DCL,8,-,279
64,5,d,SVO,MC,DCL,8,-,274
64,9,d,SVO,MC,DCL,8,-,283
64,13,d,SVO,MC,DCL,8,-,265
64,17,d,SVO,MC,DCL,8,-,329
64,21,d,SVO,MC,DCL,8,-,345
65,4,d,SVO,MC,DCL,8,-,324
65,8,d,SVO,MC,DCL,8,-,289
65,12,d,SVO,MC,DCL,8,-,320
65,16,d,SVO,MC,DCL,8,-,293
65,20,d,SVO,MC,DCL,8,-,305
65,24,d,SVO,MC,DCL,8,-,345
66,3,d,SVO,MC,DCL,8,-,356
66,7,d,SVO,MC,DCL,8,-,456
66,11,d,SVO,MC,DCL,8,-,311
66,15,d,SVO,MC,DCL,8,-,271
66,19,d,SVO,MC,DCL,8,-,317
66,23,d,SVO,MC,DCL,8,-,272
67,2,d,SVO,MC,DCL,8,-,242
67,6,d,SVO,MC,DCL,8,-,234
67,10,d,SVO,MC,DCL,8,-,285
67,14,d,SVO,MC,DCL,8,-,206
67,18,d,SVO,MC,DCL,8,-,287
67,22,d,SVO,MC,DCL,8,-,240
68,1,d,SVO,MC,DCL,8,-,327
68,5,d,SVO,MC,DCL,8,-,412
68,9,d,SVO,MC,DCL,8,-,504
68,13,d,SVO,MC,DCL,8,-,337
68,17,d,SVO,MC,DCL,8,-,508
68,21,d,SVO,MC,DCL,8,-,734
69,4,d,SVO,MC,DCL,8,-,436
69,8,d,SVO,MC,DCL,8,-,432
69,12,d,SVO,MC,DCL,8,-,629
69,16,d,SVO,MC,DCL,8,-,369
69,20,d,SVO,MC,DCL,8,-,429
69,24,d,SVO,MC,DCL,8,-,554
70,3,d,SVO,MC,DCL,8,-,727
70,7,d,SVO,MC,DCL,8,-,456
70,11,d,SVO,MC,DCL,8,-,471
70,15,d,SVO,MC,DCL,8,-,324
70,19,d,SVO,MC,DCL,8,-,413
70,23,d,SVO,MC,DCL,8,-,300
71,2,d,SVO,MC,DCL,8,-,624
71,6,d,SVO,MC,DCL,8,-,275
71,10,d,SVO,MC,DCL,8,-,200
71,14,d,SVO,MC,DCL,8,-,480
71,18,d,SVO,MC,DCL,8,-,434
71,22,d,SVO,MC,DCL,8,-,730
72,1,d,SVO,MC,DCL,8,-,381
72,5,d,SVO,MC,DCL,8,-,601
72,9,d,SVO,MC,DCL,8,-,298
72,13,d,SVO,MC,DCL,8,-,470
72,17,d,SVO,MC,DCL,8,-,368
72,21,d,SVO,MC,DCL,8,-,305
1,4,d,SVO,MC,modifier,9,-,400
1,8,d,SVO,MC,modifier,9,-,402
1,12,d,SVO,MC,modifier,9,-,365
1,16,d,SVO,MC,modifier,9,-,485
1,20,d,SVO,MC,modifier,9,-,599
1,24,d,SVO,MC,modifier,9,-,415
2,3,d,SVO,MC,modifier,9,-,390
2,7,d,SVO,MC,modifier,9,-,509
2,11,d,SVO,MC,modifier,9,-,445
2,15,d,SVO,MC,modifier,9,-,440
2,19,d,SVO,MC,modifier,9,-,459
2,23,d,SVO,MC,modifier,9,-,469
3,2,d,SVO,MC,modifier,9,-,310
3,6,d,SVO,MC,modifier,9,-,344
3,10,d,SVO,MC,modifier,9,-,599
3,14,d,SVO,MC,modifier,9,-,335
3,18,d,SVO,MC,modifier,9,-,704
3,22,d,SVO,MC,modifier,9,-,300
4,1,d,SVO,MC,modifier,9,-,236
4,5,d,SVO,MC,modifier,9,-,330
4,9,d,SVO,MC,modifier,9,-,315
4,13,d,SVO,MC,modifier,9,-,325
4,17,d,SVO,MC,modifier,9,-,261
4,21,d,SVO,MC,modifier,9,-,490
5,4,d,SVO,MC,modifier,9,-,300
5,8,d,SVO,MC,modifier,9,-,324
5,12,d,SVO,MC,modifier,9,-,341
5,16,d,SVO,MC,modifier,9,-,240
5,20,d,SVO,MC,modifier,9,-,385
5,24,d,SVO,MC,modifier,9,-,439
6,3,d,SVO,MC,modifier,9,-,435
6,7,d,SVO,MC,modifier,9,-,181
6,11,d,SVO,MC,modifier,9,-,241
6,15,d,SVO,MC,modifier,9,-,275
6,19,d,SVO,MC,modifier,9,-,215
6,23,d,SVO,MC,modifier,9,-,200
7,2,d,SVO,MC,modifier,9,-,400
7,6,d,SVO,MC,modifier,9,-,330
7,10,d,SVO,MC,modifier,9,-,625
7,14,d,SVO,MC,modifier,9,-,734
7,18,d,SVO,MC,modifier,9,-,519
7,22,d,SVO,MC,modifier,9,-,450
8,1,d,SVO,MC,modifier,9,-,355
8,5,d,SVO,MC,modifier,9,-,604
8,9,d,SVO,MC,modifier,9,-,410
8,13,d,SVO,MC,modifier,9,-,405
8,17,d,SVO,MC,modifier,9,-,460
8,21,d,SVO,MC,modifier,9,-,285
9,4,d,SVO,MC,modifier,9,-,440
9,8,d,SVO,MC,modifier,9,-,370
9,12,d,SVO,MC,modifier,9,-,250
9,16,d,SVO,MC,modifier,9,-,280
9,20,d,SVO,MC,modifier,9,-,241
9,24,d,SVO,MC,modifier,9,-,355
10,3,d,SVO,MC,modifier,9,-,376
10,7,d,SVO,MC,modifier,9,-,315
10,11,d,SVO,MC,modifier,9,-,685
10,15,d,SVO,MC,modifier,9,-,405
10,19,d,SVO,MC,modifier,9,-,340
10,23,d,SVO,MC,modifier,9,-,450
11,2,d,SVO,MC,modifier,9,-,371
11,6,d,SVO,MC,modifier,9,-,355
11,10,d,SVO,MC,modifier,9,-,364
11,14,d,SVO,MC,modifier,9,-,454
11,18,d,SVO,MC,modifier,9,-,535
11,22,d,SVO,MC,modifier,9,-,455
12,1,d,SVO,MC,modifier,9,-,415
12,5,d,SVO,MC,modifier,9,-,509
12,9,d,SVO,MC,modifier,9,-,556
12,13,d,SVO,MC,modifier,9,-,236
12,17,d,SVO,MC,modifier,9,-,300
12,21,d,SVO,MC,modifier,9,-,304
13,4,d,SVO,MC,modifier,9,-,369
