subj,item,condition,constituent,position,word,Q,RT
59,3,a,Main-V1,20,__,-,206
59,3,a,Main-V2,21,___,-,210
59,3,a,,?,N,1,2170
59,7,a,comma,11,_,-,220
59,7,a,DCL,12,__,-,847
59,7,a,DP,13,__,-,229
59,7,a,RC-V1,14,__,-,261
59,7,a,RC-V2,15,__,-,228
59,7,a,DE,16,_,-,853
59,7,a,HN,17,_,-,335
59,7,a,ADV,18,__,-,459
59,7,a,quantifier,19,_,-,325
59,7,a,Main-V1,20,__,-,300
59,7,a,Main-V2,21,___,-,749
59,7,a,,?,N,1,5411
59,11,a,comma,11,_,-,338
59,11,a,DCL,12,__,-,1051
59,11,a,DP,13,__,-,364
59,11,a,RC-V1,14,__,-,239
59,11,a,RC-V2,15,__,-,250
59,11,a,DE,16,_,-,250
59,11,a,HN,17,_,-,230
59,11,a,ADV,18,__,-,240
59,11,a,quantifier,19,_,-,355
59,11,a,Main-V1,20,__,-,340
59,11,a,Main-V2,21,___,-,525
59,11,a,,?,N,1,940
59,15,a,comma,11,_,-,195
59,15,a,DCL,12,__,-,195
59,15,a,DP,13,__,-,194
59,15,a,RC-V1,14,__,-,204
59,15,a,RC-V2,15,__,-,220
59,15,a,DE,16,_,-,210
59,15,a,HN,17,_,-,230
59,15,a,ADV,18,__,-,205
59,15,a,quantifier,19,_,-,211
59,15,a,Main-V1,20,__,-,225
59,15,a,Main-V2,21,___,-,232
59,15,a,,?,Y,0,1013
59,19,a,comma,11,_,-,195
59,19,a,DCL,12,__,-,335
59,19,a,DP,13,__,-,314
59,19,a,RC-V1,14,__,-,268
59,19,a,RC-V2,15,__,-,260
59,19,a,DE,16,_,-,201
59,19,a,HN,17,_,-,250
59,19,a,ADV,18,__,-,230
59,19,a,quantifier,19,_,-,226
59,19,a,Main-V1,20,__,-,220
59,19,a,Main-V2,21,___,-,365
59,19,a,,?,N,1,1756
59,23,a,comma,11,_,-,444
59,23,a,DCL,12,__,-,703
59,23,a,DP,13,__,-,404
59,23,a,RC-V1,14,__,-,319
59,23,a,RC-V2,15,__,-,519
59,23,a,DE,16,_,-,403
59,23,a,HN,17,_,-,391
59,23,a,ADV,18,__,-,385
59,23,a,quantifier,19,_,-,336
59,23,a,Main-V1,20,__,-,379
59,23,a,Main-V2,21,___,-,858
59,23,a,,?,N,1,2847
60,2,a,comma,11,_,-,324
60,2,a,DCL,12,__,-,215
60,2,a,DP,13,__,-,245
60,2,a,RC-V1,14,__,-,313
60,2,a,RC-V2,15,__,-,236
60,2,a,DE,16,_,-,344
60,2,a,HN,17,_,-,226
60,2,a,ADV,18,__,-,344
60,2,a,quantifier,19,_,-,324
60,2,a,Main-V1,20,__,-,356
60,2,a,Main-V2,21,___,-,325
60,2,a,,?,Y,1,1009
60,6,a,comma,11,_,-,226
60,6,a,DCL,12,__,-,324
60,6,a,DP,13,__,-,214
60,6,a,RC-V1,14,__,-,185
60,6,a,RC-V2,15,__,-,285
60,6,a,DE,16,_,-,268
60,6,a,HN,17,_,-,292
60,6,a,ADV,18,__,-,275
60,6,a,quantifier,19,_,-,275
60,6,a,Main-V1,20,__,-,265
60,6,a,Main-V2,21,___,-,1201
60,6,a,,?,Y,1,1289
60,10,a,comma,11,_,-,284
60,10,a,DCL,12,__,-,294
60,10,a,DP,13,__,-,255
60,10,a,RC-V1,14,__,-,284
60,10,a,RC-V2,15,__,-,353
60,10,a,DE,16,_,-,215
60,10,a,HN,17,_,-,276
60,10,a,ADV,18,__,-,285
60,10,a,quantifier,19,_,-,285
60,10,a,Main-V1,20,__,-,275
60,10,a,Main-V2,21,___,-,276
60,10,a,,?,Y,0,1119
60,14,a,comma,11,_,-,245
60,14,a,DCL,12,__,-,274
60,14,a,DP,13,__,-,285
60,14,a,RC-V1,14,__,-,333
60,14,a,RC-V2,15,__,-,224
60,14,a,DE,16,_,-,325
60,14,a,HN,17,_,-,245
60,14,a,ADV,18,__,-,296
60,14,a,quantifier,19,_,-,275
60,14,a,Main-V1,20,__,-,225
60,14,a,Main-V2,21,___,-,314
60,14,a,,?,Y,1,2056
60,18,a,comma,11,_,-,245
60,18,a,DCL,12,__,-,324
60,18,a,DP,13,__,-,214
60,18,a,RC-V1,14,__,-,354
60,18,a,RC-V2,15,__,-,214
60,18,a,DE,16,_,-,356
60,18,a,HN,17,_,-,255
60,18,a,ADV,18,__,-,284
60,18,a,quantifier,19,_,-,276
60,18,a,Main-V1,20,__,-,294
60,18,a,Main-V2,21,___,-,316
60,18,a,,?,Y,1,1518
60,22,a,comma,11,_,-,265
60,22,a,DCL,12,__,-,373
60,22,a,DP,13,__,-,295
60,22,a,RC-V1,14,__,-,313
60,22,a,RC-V2,15,__,-,285
60,22,a,DE,16,_,-,305
60,22,a,HN,17,_,-,414
60,22,a,ADV,18,__,-,206
60,22,a,quantifier,19,_,-,334
60,22,a,Main-V1,20,__,-,386
60,22,a,Main-V2,21,___,-,245
60,22,a,,?,N,1,2493
1,2,b,comma,11,_,-,354
1,2,b,RC-V1,12,__,-,444
1,2,b,RC-V2,13,__,-,498
1,2,b,DCL,14,__,-,821
1,2,b,DP,15,__,-,992
1,2,b,DE,16,_,-,474
1,2,b,HN,17,_,-,550
1,2,b,ADV,18,__,-,423
1,2,b,quantifier,19,_,-,449
1,2,b,main-V1,20,__,-,525
1,2,b,main-V2,21,___,-,803
1,2,b,,?,Y,1,1437
1,6,b,comma,11,_,-,420
1,6,b,RC-V1,12,__,-,373
1,6,b,RC-V2,13,__,-,398
1,6,b,DCL,14,__,-,622
1,6,b,DP,15,__,-,469
1,6,b,DE,16,_,-,454
1,6,b,HN,17,_,-,419
1,6,b,ADV,18,__,-,415
1,6,b,quantifier,19,_,-,505
1,6,b,main-V1,20,__,-,529
1,6,b,main-V2,21,___,-,653
1,6,b,,?,Y,1,1602
1,10,b,comma,11,_,-,502
1,10,b,RC-V1,12,__,-,434
1,10,b,RC-V2,13,__,-,528
1,10,b,DCL,14,__,-,379
1,10,b,DP,15,__,-,314
1,10,b,DE,16,_,-,424
1,10,b,HN,17,_,-,364
1,10,b,ADV,18,__,-,370
1,10,b,quantifier,19,_,-,331
1,10,b,main-V1,20,__,-,384
1,10,b,main-V2,21,___,-,490
1,10,b,,?,N,1,1373
1,14,b,comma,11,_,-,399
1,14,b,RC-V1,12,__,-,353
1,14,b,RC-V2,13,__,-,303
1,14,b,DCL,14,__,-,364
1,14,b,DP,15,__,-,374
1,14,b,DE,16,_,-,355
1,14,b,HN,17,_,-,305
1,14,b,ADV,18,__,-,355
1,14,b,quantifier,19,_,-,664
1,14,b,main-V1,20,__,-,323
1,14,b,main-V2,21,___,-,564
1,14,b,,?,Y,1,6095
1,18,b,comma,11,_,-,384
1,18,b,RC-V1,12,__,-,389
1,18,b,RC-V2,13,__,-,319
1,18,b,DCL,14,__,-,398
1,18,b,DP,15,__,-,420
1,18,b,DE,16,_,-,345
1,18,b,HN,17,_,-,349
1,18,b,ADV,18,__,-,429
1,18,b,quantifier,19,_,-,465
1,18,b,main-V1,20,__,-,499
1,18,b,main-V2,21,___,-,869
1,18,b,,?,Y,1,1810
1,22,b,comma,11,_,-,379
1,22,b,RC-V1,12,__,-,433
1,22,b,RC-V2,13,__,-,365
1,22,b,DCL,14,__,-,442
1,22,b,DP,15,__,-,350
1,22,b,DE,16,_,-,334
1,22,b,HN,17,_,-,404
1,22,b,ADV,18,__,-,375
1,22,b,quantifier,19,_,-,344
1,22,b,main-V1,20,__,-,445
1,22,b,main-V2,21,___,-,430
1,22,b,,?,N,1,4108
2,1,b,comma,11,_,-,746
2,1,b,RC-V1,12,__,-,448
2,1,b,RC-V2,13,__,-,498
2,1,b,DCL,14,__,-,409
2,1,b,DP,15,__,-,463
2,1,b,DE,16,_,-,375
2,1,b,HN,17,_,-,673
2,1,b,ADV,18,__,-,370
2,1,b,quantifier,19,_,-,445
2,1,b,main-V1,20,__,-,364
2,1,b,main-V2,21,___,-,490
2,1,b,,?,Y,1,2389
2,5,b,comma,11,_,-,655
2,5,b,RC-V1,12,__,-,497
2,5,b,RC-V2,13,__,-,574
2,5,b,DCL,14,__,-,522
2,5,b,DP,15,__,-,743
2,5,b,DE,16,_,-,383
2,5,b,HN,17,_,-,415
2,5,b,ADV,18,__,-,593
2,5,b,quantifier,19,_,-,340
2,5,b,main-V1,20,__,-,554
2,5,b,main-V2,21,___,-,1072
2,5,b,,?,Y,1,2872
2,9,b,comma,11,_,-,601
2,9,b,RC-V1,12,__,-,330
2,9,b,RC-V2,13,__,-,333
2,9,b,DCL,14,__,-,483
2,9,b,DP,15,__,-,254
2,9,b,DE,16,_,-,579
2,9,b,HN,17,_,-,415
2,9,b,ADV,18,__,-,409
2,9,b,quantifier,19,_,-,509
2,9,b,main-V1,20,__,-,449
2,9,b,main-V2,21,___,-,922
2,9,b,,?,Y,1,7100
2,13,b,comma,11,_,-,603
2,13,b,RC-V1,12,__,-,443
2,13,b,RC-V2,13,__,-,444
2,13,b,DCL,14,__,-,393
2,13,b,DP,15,__,-,334
2,13,b,DE,16,_,-,404
2,13,b,HN,17,_,-,480
2,13,b,ADV,18,__,-,344
2,13,b,quantifier,19,_,-,444
2,13,b,main-V1,20,__,-,459
2,13,b,main-V2,21,___,-,1248
2,13,b,,?,N,1,9592
2,17,b,comma,11,_,-,468
2,17,b,RC-V1,12,__,-,638
2,17,b,RC-V2,13,__,-,409
2,17,b,DCL,14,__,-,368
2,17,b,DP,15,__,-,528
2,17,b,DE,16,_,-,553
2,17,b,HN,17,_,-,654
2,17,b,ADV,18,__,-,509
2,17,b,quantifier,19,_,-,424
2,17,b,main-V1,20,__,-,683
2,17,b,main-V2,21,___,-,1844
2,17,b,,?,Y,1,3458
2,21,b,comma,11,_,-,339
2,21,b,RC-V1,12,__,-,304
2,21,b,RC-V2,13,__,-,324
2,21,b,DCL,14,__,-,343
2,21,b,DP,15,__,-,280
2,21,b,DE,16,_,-,454
2,21,b,HN,17,_,-,350
2,21,b,ADV,18,__,-,340
2,21,b,quantifier,19,_,-,316
2,21,b,main-V1,20,__,-,390
2,21,b,main-V2,21,___,-,673
2,21,b,,?,Y,1,3560
3,4,b,comma,11,_,-,200
3,4,b,RC-V1,12,__,-,504
3,4,b,RC-V2,13,__,-,213
3,4,b,DCL,14,__,-,189
3,4,b,DP,15,__,-,220
3,4,b,DE,16,_,-,210
3,4,b,HN,17,_,-,220
3,4,b,ADV,18,__,-,185
3,4,b,quantifier,19,_,-,195
3,4,b,main-V1,20,__,-,216
3,4,b,main-V2,21,___,-,565
3,4,b,,?,Y,1,3688
3,8,b,comma,11,_,-,200
3,8,b,RC-V1,12,__,-,194
3,8,b,RC-V2,13,__,-,188
3,8,b,DCL,14,__,-,210
3,8,b,DP,15,__,-,230
3,8,b,DE,16,_,-,234
3,8,b,HN,17,_,-,231
3,8,b,ADV,18,__,-,215
3,8,b,quantifier,19,_,-,216
3,8,b,main-V1,20,__,-,200
3,8,b,main-V2,21,___,-,211
3,8,b,,?,N,1,2044
3,12,b,comma,11,_,-,492
3,12,b,RC-V1,12,__,-,267
3,12,b,RC-V2,13,__,-,307
3,12,b,DCL,14,__,-,208
3,12,b,DP,15,__,-,187
3,12,b,DE,16,_,-,218
3,12,b,HN,17,_,-,346
3,12,b,ADV,18,__,-,397
3,12,b,quantifier,19,_,-,447
3,12,b,main-V1,20,__,-,326
3,12,b,main-V2,21,___,-,475
3,12,b,,?,Y,1,7532
3,16,b,comma,11,_,-,209
3,16,b,RC-V1,12,__,-,209
3,16,b,RC-V2,13,__,-,194
3,16,b,DCL,14,__,-,184
3,16,b,DP,15,__,-,170
3,16,b,DE,16,_,-,200
3,16,b,HN,17,_,-,196
3,16,b,ADV,18,__,-,209
3,16,b,quantifier,19,_,-,220
3,16,b,main-V1,20,__,-,216
3,16,b,main-V2,21,___,-,410
3,16,b,,?,N,1,3263
3,20,b,comma,11,_,-,184
3,20,b,RC-V1,12,__,-,180
3,20,b,RC-V2,13,__,-,185
3,20,b,DCL,14,__,-,183
3,20,b,DP,15,__,-,175
3,20,b,DE,16,_,-,194
3,20,b,HN,17,_,-,132
3,20,b,ADV,18,__,-,130
3,20,b,quantifier,19,_,-,180
3,20,b,main-V1,20,__,-,215
3,20,b,main-V2,21,___,-,405
3,20,b,,?,N,1,1291
3,24,b,comma,11,_,-,184
3,24,b,RC-V1,12,__,-,434
3,24,b,RC-V2,13,__,-,190
3,24,b,DCL,14,__,-,199
3,24,b,DP,15,__,-,193
3,24,b,DE,16,_,-,196
3,24,b,HN,17,_,-,180
3,24,b,ADV,18,__,-,215
3,24,b,quantifier,19,_,-,216
3,24,b,main-V1,20,__,-,185
3,24,b,main-V2,21,___,-,380
3,24,b,,?,Y,1,2767
4,3,b,comma,11,_,-,464
4,3,b,RC-V1,12,__,-,598
4,3,b,RC-V2,13,__,-,389
4,3,b,DCL,14,__,-,299
4,3,b,DP,15,__,-,295
4,3,b,DE,16,_,-,313
4,3,b,HN,17,_,-,295
4,3,b,ADV,18,__,-,509
4,3,b,quantifier,19,_,-,474
4,3,b,main-V1,20,__,-,385
4,3,b,main-V2,21,___,-,440
4,3,b,,?,N,1,1501
4,7,b,comma,11,_,-,383
4,7,b,RC-V1,12,__,-,370
4,7,b,RC-V2,13,__,-,986
4,7,b,DCL,14,__,-,468
4,7,b,DP,15,__,-,438
4,7,b,DE,16,_,-,574
4,7,b,HN,17,_,-,365
4,7,b,ADV,18,__,-,355
4,7,b,quantifier,19,_,-,400
4,7,b,main-V1,20,__,-,583
4,7,b,main-V2,21,___,-,1998
4,7,b,,?,N,1,1915
4,11,b,comma,11,_,-,657
4,11,b,RC-V1,12,__,-,285
4,11,b,RC-V2,13,__,-,288
4,11,b,DCL,14,__,-,290
4,11,b,DP,15,__,-,324
4,11,b,DE,16,_,-,340
4,11,b,HN,17,_,-,391
4,11,b,ADV,18,__,-,597
4,11,b,quantifier,19,_,-,564
4,11,b,main-V1,20,__,-,420
4,11,b,main-V2,21,___,-,439
4,11,b,,?,N,1,1492
4,15,b,comma,11,_,-,364
4,15,b,RC-V1,12,__,-,533
4,15,b,RC-V2,13,__,-,329
4,15,b,DCL,14,__,-,343
4,15,b,DP,15,__,-,832
4,15,b,DE,16,_,-,365
4,15,b,HN,17,_,-,375
4,15,b,ADV,18,__,-,459
4,15,b,quantifier,19,_,-,369
4,15,b,main-V1,20,__,-,436
4,15,b,main-V2,21,___,-,548
4,15,b,,?,N,1,1806
4,19,b,comma,11,_,-,354
4,19,b,RC-V1,12,__,-,514
4,19,b,RC-V2,13,__,-,353
4,19,b,DCL,14,__,-,528
4,19,b,DP,15,__,-,354
4,19,b,DE,16,_,-,404
4,19,b,HN,17,_,-,554
4,19,b,ADV,18,__,-,519
4,19,b,quantifier,19,_,-,460
4,19,b,main-V1,20,__,-,365
4,19,b,main-V2,21,___,-,639
4,19,b,,?,N,1,2309
4,23,b,comma,11,_,-,488
4,23,b,RC-V1,12,__,-,279
4,23,b,RC-V2,13,__,-,284
4,23,b,DCL,14,__,-,280
4,23,b,DP,15,__,-,270
4,23,b,DE,16,_,-,290
4,23,b,HN,17,_,-,309
4,23,b,ADV,18,__,-,305
4,23,b,quantifier,19,_,-,484
4,23,b,main-V1,20,__,-,280
4,23,b,main-V2,21,___,-,963
4,23,b,,?,N,1,2343
5,2,b,comma,11,_,-,180
5,2,b,RC-V1,12,__,-,225
5,2,b,RC-V2,13,__,-,213
5,2,b,DCL,14,__,-,220
5,2,b,DP,15,__,-,224
5,2,b,DE,16,_,-,185
5,2,b,HN,17,_,-,255
5,2,b,ADV,18,__,-,270
5,2,b,quantifier,19,_,-,265
5,2,b,main-V1,20,__,-,251
5,2,b,main-V2,21,___,-,479
5,2,b,,?,Y,1,3001
5,6,b,comma,11,_,-,215
5,6,b,RC-V1,12,__,-,200
5,6,b,RC-V2,13,__,-,200
5,6,b,DCL,14,__,-,204
5,6,b,DP,15,__,-,210
5,6,b,DE,16,_,-,225
5,6,b,HN,17,_,-,226
5,6,b,ADV,18,__,-,205
5,6,b,quantifier,19,_,-,230
5,6,b,main-V1,20,__,-,294
5,6,b,main-V2,21,___,-,325
5,6,b,,?,Y,1,1846
5,10,b,comma,11,_,-,200
5,10,b,RC-V1,12,__,-,180
5,10,b,RC-V2,13,__,-,180
5,10,b,DCL,14,__,-,233
5,10,b,DP,15,__,-,190
5,10,b,DE,16,_,-,196
5,10,b,HN,17,_,-,195
5,10,b,ADV,18,__,-,210
5,10,b,quantifier,19,_,-,205
5,10,b,main-V1,20,__,-,310
5,10,b,main-V2,21,___,-,510
5,10,b,,?,N,1,1288
5,14,b,comma,11,_,-,364
5,14,b,RC-V1,12,__,-,349
5,14,b,RC-V2,13,__,-,429
5,14,b,DCL,14,__,-,318
5,14,b,DP,15,__,-,226
5,14,b,DE,16,_,-,180
5,14,b,HN,17,_,-,201
5,14,b,ADV,18,__,-,245
5,14,b,quantifier,19,_,-,206
5,14,b,main-V1,20,__,-,265
5,14,b,main-V2,21,___,-,564
5,14,b,,?,Y,1,3066
5,18,b,comma,11,_,-,209
5,18,b,RC-V1,12,__,-,220
5,18,b,RC-V2,13,__,-,215
5,18,b,DCL,14,__,-,204
5,18,b,DP,15,__,-,210
5,18,b,DE,16,_,-,205
5,18,b,HN,17,_,-,221
5,18,b,ADV,18,__,-,210
5,18,b,quantifier,19,_,-,201
5,18,b,main-V1,20,__,-,334
5,18,b,main-V2,21,___,-,505
5,18,b,,?,Y,1,1597
5,22,b,comma,11,_,-,190
5,22,b,RC-V1,12,__,-,215
5,22,b,RC-V2,13,__,-,190
5,22,b,DCL,14,__,-,199
5,22,b,DP,15,__,-,205
5,22,b,DE,16,_,-,216
5,22,b,HN,17,_,-,200
5,22,b,ADV,18,__,-,210
5,22,b,quantifier,19,_,-,200
5,22,b,main-V1,20,__,-,231
5,22,b,main-V2,21,___,-,429
5,22,b,,?,N,1,1930
6,1,b,comma,11,_,-,454
6,1,b,RC-V1,12,__,-,558
6,1,b,RC-V2,13,__,-,2331
6,1,b,DCL,14,__,-,538
6,1,b,DP,15,__,-,464
6,1,b,DE,16,_,-,365
6,1,b,HN,17,_,-,345
6,1,b,ADV,18,__,-,560
6,1,b,quantifier,19,_,-,365
6,1,b,main-V1,20,__,-,370
6,1,b,main-V2,21,___,-,514
6,1,b,,?,Y,1,1921
6,5,b,comma,11,_,-,543
6,5,b,RC-V1,12,__,-,493
6,5,b,RC-V2,13,__,-,359
6,5,b,DCL,14,__,-,369
6,5,b,DP,15,__,-,314
6,5,b,DE,16,_,-,370
6,5,b,HN,17,_,-,877
6,5,b,ADV,18,__,-,444
6,5,b,quantifier,19,_,-,414
6,5,b,main-V1,20,__,-,445
6,5,b,main-V2,21,___,-,1132
6,5,b,,?,Y,1,3800
6,9,b,comma,11,_,-,2161
6,9,b,RC-V1,12,__,-,1305
6,9,b,RC-V2,13,__,-,2340
6,9,b,DCL,14,__,-,373
6,9,b,DP,15,__,-,369
6,9,b,DE,16,_,-,369
6,9,b,HN,17,_,-,380
6,9,b,ADV,18,__,-,454
6,9,b,quantifier,19,_,-,474
6,9,b,main-V1,20,__,-,649
6,9,b,main-V2,21,___,-,1661
6,9,b,,?,Y,1,2617
6,13,b,comma,11,_,-,808
6,13,b,RC-V1,12,__,-,777
6,13,b,RC-V2,13,__,-,673
6,13,b,DCL,14,__,-,648
6,13,b,DP,15,__,-,504
6,13,b,DE,16,_,-,360
6,13,b,HN,17,_,-,330
6,13,b,ADV,18,__,-,454
6,13,b,quantifier,19,_,-,470
6,13,b,main-V1,20,__,-,464
6,13,b,main-V2,21,___,-,490
6,13,b,,?,N,1,3668
6,17,b,comma,11,_,-,917
6,17,b,RC-V1,12,__,-,1118
6,17,b,RC-V2,13,__,-,802
6,17,b,DCL,14,__,-,348
6,17,b,DP,15,__,-,298
6,17,b,DE,16,_,-,271
6,17,b,HN,17,_,-,276
6,17,b,ADV,18,__,-,285
6,17,b,quantifier,19,_,-,449
6,17,b,main-V1,20,__,-,435
6,17,b,main-V2,21,___,-,743
6,17,b,,?,Y,1,1641
6,21,b,comma,11,_,-,369
6,21,b,RC-V1,12,__,-,439
6,21,b,RC-V2,13,__,-,429
6,21,b,DCL,14,__,-,373
6,21,b,DP,15,__,-,304
6,21,b,DE,16,_,-,325
6,21,b,HN,17,_,-,379
6,21,b,ADV,18,__,-,354
6,21,b,quantifier,19,_,-,360
6,21,b,main-V1,20,__,-,415
6,21,b,main-V2,21,___,-,490
6,21,b,,?,Y,1,1890
7,4,b,comma,11,_,-,325
7,4,b,RC-V1,12,__,-,333
7,4,b,RC-V2,13,__,-,329
7,4,b,DCL,14,__,-,299
7,4,b,DP,15,__,-,339
7,4,b,DE,16,_,-,320
7,4,b,HN,17,_,-,330
7,4,b,ADV,18,__,-,340
7,4,b,quantifier,19,_,-,400
7,4,b,main-V1,20,__,-,524
7,4,b,main-V2,21,___,-,734
7,4,b,,?,Y,1,2154
7,8,b,comma,11,_,-,170
7,8,b,RC-V1,12,__,-,249
7,8,b,RC-V2,13,__,-,209
7,8,b,DCL,14,__,-,210
7,8,b,DP,15,__,-,200
7,8,b,DE,16,_,-,226
7,8,b,HN,17,_,-,201
7,8,b,ADV,18,__,-,210
7,8,b,quantifier,19,_,-,250
7,8,b,main-V1,20,__,-,290
7,8,b,main-V2,21,___,-,426
7,8,b,,?,N,1,1079
7,12,b,comma,11,_,-,280
7,12,b,RC-V1,12,__,-,269
7,12,b,RC-V2,13,__,-,284
7,12,b,DCL,14,__,-,279
7,12,b,DP,15,__,-,300
7,12,b,DE,16,_,-,364
7,12,b,HN,17,_,-,230
7,12,b,ADV,18,__,-,240
7,12,b,quantifier,19,_,-,235
7,12,b,main-V1,20,__,-,301
7,12,b,main-V2,21,___,-,708
7,12,b,,?,Y,1,1567
7,16,b,comma,11,_,-,279
7,16,b,RC-V1,12,__,-,285
7,16,b,RC-V2,13,__,-,308
7,16,b,DCL,14,__,-,269
7,16,b,DP,15,__,-,270
7,16,b,DE,16,_,-,375
7,16,b,HN,17,_,-,275
7,16,b,ADV,18,__,-,374
7,16,b,quantifier,19,_,-,300
7,16,b,main-V1,20,__,-,290
7,16,b,main-V2,21,___,-,1113
7,16,b,,?,N,1,2572
7,20,b,comma,11,_,-,354
7,20,b,RC-V1,12,__,-,389
7,20,b,RC-V2,13,__,-,384
7,20,b,DCL,14,__,-,364
7,20,b,DP,15,__,-,379
7,20,b,DE,16,_,-,419
7,20,b,HN,17,_,-,345
7,20,b,ADV,18,__,-,350
7,20,b,quantifier,19,_,-,594
7,20,b,main-V1,20,__,-,544
7,20,b,main-V2,21,___,-,1940
7,20,b,,?,N,1,1975
7,24,b,comma,11,_,-,230
7,24,b,RC-V1,12,__,-,219
7,24,b,RC-V2,13,__,-,224
7,24,b,DCL,14,__,-,175
7,24,b,DP,15,__,-,229
7,24,b,DE,16,_,-,240
7,24,b,HN,17,_,-,225
7,24,b,ADV,18,__,-,235
7,24,b,quantifier,19,_,-,255
7,24,b,main-V1,20,__,-,285
7,24,b,main-V2,21,___,-,639
7,24,b,,?,Y,1,1522
8,3,b,comma,11,_,-,304
8,3,b,RC-V1,12,__,-,454
8,3,b,RC-V2,13,__,-,384
8,3,b,DCL,14,__,-,463
8,3,b,DP,15,__,-,399
8,3,b,DE,16,_,-,524
8,3,b,HN,17,_,-,435
8,3,b,ADV,18,__,-,394
8,3,b,quantifier,19,_,-,315
8,3,b,main-V1,20,__,-,381
8,3,b,main-V2,21,___,-,544
8,3,b,,?,N,1,1592
8,7,b,comma,11,_,-,418
8,7,b,RC-V1,12,__,-,434
8,7,b,RC-V2,13,__,-,428
8,7,b,DCL,14,__,-,399
8,7,b,DP,15,__,-,448
8,7,b,DE,16,_,-,514
8,7,b,HN,17,_,-,519
8,7,b,ADV,18,__,-,414
8,7,b,quantifier,19,_,-,400
8,7,b,main-V1,20,__,-,365
8,7,b,main-V2,21,___,-,394
8,7,b,,?,N,1,1532
8,11,b,comma,11,_,-,557
8,11,b,RC-V1,12,__,-,573
8,11,b,RC-V2,13,__,-,543
8,11,b,DCL,14,__,-,468
8,11,b,DP,15,__,-,563
8,11,b,DE,16,_,-,598
8,11,b,HN,17,_,-,399
8,11,b,ADV,18,__,-,445
8,11,b,quantifier,19,_,-,388
8,11,b,main-V1,20,__,-,390
8,11,b,main-V2,21,___,-,550
8,11,b,,?,N,1,2233
8,15,b,comma,11,_,-,389
8,15,b,RC-V1,12,__,-,419
8,15,b,RC-V2,13,__,-,388
8,15,b,DCL,14,__,-,533
8,15,b,DP,15,__,-,494
8,15,b,DE,16,_,-,529
8,15,b,HN,17,_,-,444
8,15,b,ADV,18,__,-,369
8,15,b,quantifier,19,_,-,356
8,15,b,main-V1,20,__,-,374
8,15,b,main-V2,21,___,-,420
8,15,b,,?,N,1,4217
8,19,b,comma,11,_,-,294
8,19,b,RC-V1,12,__,-,837
8,19,b,RC-V2,13,__,-,478
8,19,b,DCL,14,__,-,448
8,19,b,DP,15,__,-,410
8,19,b,DE,16,_,-,394
8,19,b,HN,17,_,-,380
8,19,b,ADV,18,__,-,330
8,19,b,quantifier,19,_,-,345
8,19,b,main-V1,20,__,-,350
8,19,b,main-V2,21,___,-,539
8,19,b,,?,N,1,1646
8,23,b,comma,11,_,-,588
8,23,b,RC-V1,12,__,-,474
8,23,b,RC-V2,13,__,-,493
8,23,b,DCL,14,__,-,474
8,23,b,DP,15,__,-,509
8,23,b,DE,16,_,-,505
8,23,b,HN,17,_,-,498
8,23,b,ADV,18,__,-,478
8,23,b,quantifier,19,_,-,459
8,23,b,main-V1,20,__,-,469
8,23,b,main-V2,21,___,-,416
8,23,b,,?,N,1,3025
9,2,b,comma,11,_,-,214
9,2,b,RC-V1,12,__,-,220
9,2,b,RC-V2,13,__,-,214
9,2,b,DCL,14,__,-,194
9,2,b,DP,15,__,-,200
9,2,b,DE,16,_,-,195
9,2,b,HN,17,_,-,211
9,2,b,ADV,18,__,-,220
9,2,b,quantifier,19,_,-,255
9,2,b,main-V1,20,__,-,221
9,2,b,main-V2,21,___,-,405
9,2,b,,?,Y,1,3880
9,6,b,comma,11,_,-,214
9,6,b,RC-V1,12,__,-,240
9,6,b,RC-V2,13,__,-,223
9,6,b,DCL,14,__,-,239
9,6,b,DP,15,__,-,235
9,6,b,DE,16,_,-,285
9,6,b,HN,17,_,-,285
9,6,b,ADV,18,__,-,245
9,6,b,quantifier,19,_,-,311
9,6,b,main-V1,20,__,-,299
9,6,b,main-V2,21,___,-,352
9,6,b,,?,Y,1,2212
9,10,b,comma,11,_,-,234
9,10,b,RC-V1,12,__,-,205
9,10,b,RC-V2,13,__,-,225
9,10,b,DCL,14,__,-,224
9,10,b,DP,15,__,-,226
9,10,b,DE,16,_,-,249
9,10,b,HN,17,_,-,210
9,10,b,ADV,18,__,-,226
9,10,b,quantifier,19,_,-,234
9,10,b,main-V1,20,__,-,226
9,10,b,main-V2,21,___,-,410
9,10,b,,?,N,1,879
9,14,b,comma,11,_,-,235
9,14,b,RC-V1,12,__,-,214
9,14,b,RC-V2,13,__,-,254
9,14,b,DCL,14,__,-,234
9,14,b,DP,15,__,-,235
9,14,b,DE,16,_,-,215
9,14,b,HN,17,_,-,221
9,14,b,ADV,18,__,-,214
9,14,b,quantifier,19,_,-,209
9,14,b,main-V1,20,__,-,227
9,14,b,main-V2,21,___,-,421
9,14,b,,?,Y,1,4399
9,18,b,comma,11,_,-,198
9,18,b,RC-V1,12,__,-,213
9,18,b,RC-V2,13,__,-,235
9,18,b,DCL,14,__,-,198
9,18,b,DP,15,__,-,225
9,18,b,DE,16,_,-,210
9,18,b,HN,17,_,-,196
9,18,b,ADV,18,__,-,194
9,18,b,quantifier,19,_,-,195
9,18,b,main-V1,20,__,-,235
