subj,item,condition,order,complexity,constituent,position,Q,RT
10,15,d,SVO,MC,DCL,20,-,370
10,15,d,SVO,MC,DP,21,-,435
10,15,d,SVO,MC,,?,1,2702
10,19,d,SVO,MC,comma,11,-,489
10,19,d,SVO,MC,RC-V1,12,-,568
10,19,d,SVO,MC,RC-V2,13,-,483
10,19,d,SVO,MC,DE,14,-,479
10,19,d,SVO,MC,HN,15,-,393
10,19,d,SVO,MC,ADV,16,-,435
10,19,d,SVO,MC,quantifier,17,-,468
10,19,d,SVO,MC,Main-V1,18,-,449
10,19,d,SVO,MC,Main-V2,19,-,414
10,19,d,SVO,MC,DCL,20,-,480
10,19,d,SVO,MC,DP,21,-,474
10,19,d,SVO,MC,,?,1,3400
10,23,d,SVO,MC,comma,11,-,314
10,23,d,SVO,MC,RC-V1,12,-,314
10,23,d,SVO,MC,RC-V2,13,-,319
10,23,d,SVO,MC,DE,14,-,439
10,23,d,SVO,MC,HN,15,-,418
10,23,d,SVO,MC,ADV,16,-,305
10,23,d,SVO,MC,quantifier,17,-,359
10,23,d,SVO,MC,Main-V1,18,-,351
10,23,d,SVO,MC,Main-V2,19,-,707
10,23,d,SVO,MC,DCL,20,-,594
10,23,d,SVO,MC,DP,21,-,754
10,23,d,SVO,MC,,?,1,2403
11,2,d,SVO,MC,comma,11,-,359
11,2,d,SVO,MC,RC-V1,12,-,255
11,2,d,SVO,MC,RC-V2,13,-,403
11,2,d,SVO,MC,DE,14,-,260
11,2,d,SVO,MC,HN,15,-,224
11,2,d,SVO,MC,ADV,16,-,360
11,2,d,SVO,MC,quantifier,17,-,285
11,2,d,SVO,MC,Main-V1,18,-,285
11,2,d,SVO,MC,Main-V2,19,-,310
11,2,d,SVO,MC,DCL,20,-,689
11,2,d,SVO,MC,DP,21,-,2103
11,2,d,SVO,MC,,?,1,2100
11,6,d,SVO,MC,comma,11,-,330
11,6,d,SVO,MC,RC-V1,12,-,308
11,6,d,SVO,MC,RC-V2,13,-,678
11,6,d,SVO,MC,DE,14,-,493
11,6,d,SVO,MC,HN,15,-,305
11,6,d,SVO,MC,ADV,16,-,1062
11,6,d,SVO,MC,quantifier,17,-,240
11,6,d,SVO,MC,Main-V1,18,-,315
11,6,d,SVO,MC,Main-V2,19,-,301
11,6,d,SVO,MC,DCL,20,-,484
11,6,d,SVO,MC,DP,21,-,505
11,6,d,SVO,MC,,?,1,6582
11,10,d,SVO,MC,comma,11,-,343
11,10,d,SVO,MC,RC-V1,12,-,255
11,10,d,SVO,MC,RC-V2,13,-,230
11,10,d,SVO,MC,DE,14,-,234
11,10,d,SVO,MC,HN,15,-,215
11,10,d,SVO,MC,ADV,16,-,235
11,10,d,SVO,MC,quantifier,17,-,215
11,10,d,SVO,MC,Main-V1,18,-,245
11,10,d,SVO,MC,Main-V2,19,-,255
11,10,d,SVO,MC,DCL,20,-,524
11,10,d,SVO,MC,DP,21,-,774
11,10,d,SVO,MC,,?,1,1378
11,14,d,SVO,MC,comma,11,-,230
11,14,d,SVO,MC,RC-V1,12,-,234
11,14,d,SVO,MC,RC-V2,13,-,279
11,14,d,SVO,MC,DE,14,-,304
11,14,d,SVO,MC,HN,15,-,250
11,14,d,SVO,MC,ADV,16,-,454
11,14,d,SVO,MC,quantifier,17,-,325
11,14,d,SVO,MC,Main-V1,18,-,265
11,14,d,SVO,MC,Main-V2,19,-,265
11,14,d,SVO,MC,DCL,20,-,690
11,14,d,SVO,MC,DP,21,-,400
11,14,d,SVO,MC,,?,0,1806
11,18,d,SVO,MC,comma,11,-,244
11,18,d,SVO,MC,RC-V1,12,-,344
11,18,d,SVO,MC,RC-V2,13,-,619
11,18,d,SVO,MC,DE,14,-,323
11,18,d,SVO,MC,HN,15,-,280
11,18,d,SVO,MC,ADV,16,-,379
11,18,d,SVO,MC,quantifier,17,-,240
11,18,d,SVO,MC,Main-V1,18,-,434
11,18,d,SVO,MC,Main-V2,19,-,295
11,18,d,SVO,MC,DCL,20,-,504
11,18,d,SVO,MC,DP,21,-,534
11,18,d,SVO,MC,,?,1,5769
11,22,d,SVO,MC,comma,11,-,229
11,22,d,SVO,MC,RC-V1,12,-,245
11,22,d,SVO,MC,RC-V2,13,-,283
11,22,d,SVO,MC,DE,14,-,249
11,22,d,SVO,MC,HN,15,-,215
11,22,d,SVO,MC,ADV,16,-,215
11,22,d,SVO,MC,quantifier,17,-,244
11,22,d,SVO,MC,Main-V1,18,-,255
11,22,d,SVO,MC,Main-V2,19,-,230
11,22,d,SVO,MC,DCL,20,-,330
11,22,d,SVO,MC,DP,21,-,544
11,22,d,SVO,MC,,?,1,7732
12,1,d,SVO,MC,comma,11,-,609
12,1,d,SVO,MC,RC-V1,12,-,374
12,1,d,SVO,MC,RC-V2,13,-,348
12,1,d,SVO,MC,DE,14,-,369
12,1,d,SVO,MC,HN,15,-,334
12,1,d,SVO,MC,ADV,16,-,325
12,1,d,SVO,MC,quantifier,17,-,584
12,1,d,SVO,MC,Main-V1,18,-,255
12,1,d,SVO,MC,Main-V2,19,-,280
12,1,d,SVO,MC,DCL,20,-,315
12,1,d,SVO,MC,DP,21,-,505
12,1,d,SVO,MC,,?,1,1556
12,5,d,SVO,MC,comma,11,-,334
12,5,d,SVO,MC,RC-V1,12,-,339
12,5,d,SVO,MC,RC-V2,13,-,314
12,5,d,SVO,MC,DE,14,-,320
12,5,d,SVO,MC,HN,15,-,279
12,5,d,SVO,MC,ADV,16,-,279
12,5,d,SVO,MC,quantifier,17,-,285
12,5,d,SVO,MC,Main-V1,18,-,285
12,5,d,SVO,MC,Main-V2,19,-,280
12,5,d,SVO,MC,DCL,20,-,305
12,5,d,SVO,MC,DP,21,-,480
12,5,d,SVO,MC,,?,1,1840
12,9,d,SVO,MC,comma,11,-,543
12,9,d,SVO,MC,RC-V1,12,-,504
12,9,d,SVO,MC,RC-V2,13,-,438
12,9,d,SVO,MC,DE,14,-,389
12,9,d,SVO,MC,HN,15,-,394
12,9,d,SVO,MC,ADV,16,-,664
12,9,d,SVO,MC,quantifier,17,-,470
12,9,d,SVO,MC,Main-V1,18,-,458
12,9,d,SVO,MC,Main-V2,19,-,469
12,9,d,SVO,MC,DCL,20,-,650
12,9,d,SVO,MC,DP,21,-,982
12,9,d,SVO,MC,,?,1,2368
12,13,d,SVO,MC,comma,11,-,320
12,13,d,SVO,MC,RC-V1,12,-,359
12,13,d,SVO,MC,RC-V2,13,-,378
12,13,d,SVO,MC,DE,14,-,424
12,13,d,SVO,MC,HN,15,-,414
12,13,d,SVO,MC,ADV,16,-,400
12,13,d,SVO,MC,quantifier,17,-,349
12,13,d,SVO,MC,Main-V1,18,-,364
12,13,d,SVO,MC,Main-V2,19,-,355
12,13,d,SVO,MC,DCL,20,-,519
12,13,d,SVO,MC,DP,21,-,470
12,13,d,SVO,MC,,?,0,4051
12,17,d,SVO,MC,comma,11,-,345
12,17,d,SVO,MC,RC-V1,12,-,468
12,17,d,SVO,MC,RC-V2,13,-,394
12,17,d,SVO,MC,DE,14,-,362
12,17,d,SVO,MC,HN,15,-,464
12,17,d,SVO,MC,ADV,16,-,420
12,17,d,SVO,MC,quantifier,17,-,255
12,17,d,SVO,MC,Main-V1,18,-,245
12,17,d,SVO,MC,Main-V2,19,-,345
12,17,d,SVO,MC,DCL,20,-,349
12,17,d,SVO,MC,DP,21,-,549
12,17,d,SVO,MC,,?,1,1120
12,21,d,SVO,MC,comma,11,-,582
12,21,d,SVO,MC,RC-V1,12,-,444
12,21,d,SVO,MC,RC-V2,13,-,439
12,21,d,SVO,MC,DE,14,-,354
12,21,d,SVO,MC,HN,15,-,335
12,21,d,SVO,MC,ADV,16,-,931
12,21,d,SVO,MC,quantifier,17,-,315
12,21,d,SVO,MC,Main-V1,18,-,340
12,21,d,SVO,MC,Main-V2,19,-,355
12,21,d,SVO,MC,DCL,20,-,1415
12,21,d,SVO,MC,DP,21,-,524
12,21,d,SVO,MC,,?,1,1378
13,4,d,SVO,MC,comma,11,-,309
13,4,d,SVO,MC,RC-V1,12,-,299
13,4,d,SVO,MC,RC-V2,13,-,349
13,4,d,SVO,MC,DE,14,-,359
13,4,d,SVO,MC,HN,15,-,285
13,4,d,SVO,MC,ADV,16,-,385
13,4,d,SVO,MC,quantifier,17,-,344
13,4,d,SVO,MC,Main-V1,18,-,215
13,4,d,SVO,MC,Main-V2,19,-,285
13,4,d,SVO,MC,DCL,20,-,220
13,4,d,SVO,MC,DP,21,-,335
13,4,d,SVO,MC,,?,1,2430
13,8,d,SVO,MC,comma,11,-,191
13,8,d,SVO,MC,RC-V1,12,-,428
13,8,d,SVO,MC,RC-V2,13,-,324
13,8,d,SVO,MC,DE,14,-,245
13,8,d,SVO,MC,HN,15,-,215
13,8,d,SVO,MC,ADV,16,-,215
13,8,d,SVO,MC,quantifier,17,-,201
13,8,d,SVO,MC,Main-V1,18,-,220
13,8,d,SVO,MC,Main-V2,19,-,235
13,8,d,SVO,MC,DCL,20,-,356
13,8,d,SVO,MC,DP,21,-,335
13,8,d,SVO,MC,,?,1,1248
13,12,d,SVO,MC,comma,11,-,339
13,12,d,SVO,MC,RC-V1,12,-,219
13,12,d,SVO,MC,RC-V2,13,-,503
13,12,d,SVO,MC,DE,14,-,344
13,12,d,SVO,MC,HN,15,-,240
13,12,d,SVO,MC,ADV,16,-,360
13,12,d,SVO,MC,quantifier,17,-,330
13,12,d,SVO,MC,Main-V1,18,-,211
13,12,d,SVO,MC,Main-V2,19,-,319
13,12,d,SVO,MC,DCL,20,-,350
13,12,d,SVO,MC,DP,21,-,370
13,12,d,SVO,MC,,?,1,1706
13,16,d,SVO,MC,comma,11,-,403
13,16,d,SVO,MC,RC-V1,12,-,404
13,16,d,SVO,MC,RC-V2,13,-,643
13,16,d,SVO,MC,DE,14,-,538
13,16,d,SVO,MC,HN,15,-,668
13,16,d,SVO,MC,ADV,16,-,663
13,16,d,SVO,MC,quantifier,17,-,385
13,16,d,SVO,MC,Main-V1,18,-,464
13,16,d,SVO,MC,Main-V2,19,-,484
13,16,d,SVO,MC,DCL,20,-,515
13,16,d,SVO,MC,DP,21,-,643
13,16,d,SVO,MC,,?,1,2722
13,20,d,SVO,MC,comma,11,-,324
13,20,d,SVO,MC,RC-V1,12,-,344
13,20,d,SVO,MC,RC-V2,13,-,379
13,20,d,SVO,MC,DE,14,-,399
13,20,d,SVO,MC,HN,15,-,361
13,20,d,SVO,MC,ADV,16,-,228
13,20,d,SVO,MC,quantifier,17,-,225
13,20,d,SVO,MC,Main-V1,18,-,320
13,20,d,SVO,MC,Main-V2,19,-,320
13,20,d,SVO,MC,DCL,20,-,335
13,20,d,SVO,MC,DP,21,-,385
13,20,d,SVO,MC,,?,1,1702
13,24,d,SVO,MC,comma,11,-,225
13,24,d,SVO,MC,RC-V1,12,-,344
13,24,d,SVO,MC,RC-V2,13,-,339
13,24,d,SVO,MC,DE,14,-,384
13,24,d,SVO,MC,HN,15,-,350
13,24,d,SVO,MC,ADV,16,-,354
13,24,d,SVO,MC,quantifier,17,-,324
13,24,d,SVO,MC,Main-V1,18,-,329
13,24,d,SVO,MC,Main-V2,19,-,290
13,24,d,SVO,MC,DCL,20,-,295
13,24,d,SVO,MC,DP,21,-,325
13,24,d,SVO,MC,,?,1,1806
14,3,d,SVO,MC,comma,11,-,329
14,3,d,SVO,MC,RC-V1,12,-,264
14,3,d,SVO,MC,RC-V2,13,-,260
14,3,d,SVO,MC,DE,14,-,264
14,3,d,SVO,MC,HN,15,-,284
14,3,d,SVO,MC,ADV,16,-,290
14,3,d,SVO,MC,quantifier,17,-,459
14,3,d,SVO,MC,Main-V1,18,-,345
14,3,d,SVO,MC,Main-V2,19,-,340
14,3,d,SVO,MC,DCL,20,-,399
14,3,d,SVO,MC,DP,21,-,525
14,3,d,SVO,MC,,?,1,2592
14,7,d,SVO,MC,comma,11,-,184
14,7,d,SVO,MC,RC-V1,12,-,209
14,7,d,SVO,MC,RC-V2,13,-,374
14,7,d,SVO,MC,DE,14,-,324
14,7,d,SVO,MC,HN,15,-,300
14,7,d,SVO,MC,ADV,16,-,246
14,7,d,SVO,MC,quantifier,17,-,268
14,7,d,SVO,MC,Main-V1,18,-,240
14,7,d,SVO,MC,Main-V2,19,-,265
14,7,d,SVO,MC,DCL,20,-,365
14,7,d,SVO,MC,DP,21,-,370
14,7,d,SVO,MC,,?,1,4261
14,11,d,SVO,MC,comma,11,-,234
14,11,d,SVO,MC,RC-V1,12,-,230
14,11,d,SVO,MC,RC-V2,13,-,229
14,11,d,SVO,MC,DE,14,-,369
14,11,d,SVO,MC,HN,15,-,334
14,11,d,SVO,MC,ADV,16,-,310
14,11,d,SVO,MC,quantifier,17,-,320
14,11,d,SVO,MC,Main-V1,18,-,195
14,11,d,SVO,MC,Main-V2,19,-,195
14,11,d,SVO,MC,DCL,20,-,300
14,11,d,SVO,MC,DP,21,-,300
14,11,d,SVO,MC,,?,1,2976
14,15,d,SVO,MC,comma,11,-,358
14,15,d,SVO,MC,RC-V1,12,-,364
14,15,d,SVO,MC,RC-V2,13,-,354
14,15,d,SVO,MC,DE,14,-,374
14,15,d,SVO,MC,HN,15,-,424
14,15,d,SVO,MC,ADV,16,-,394
14,15,d,SVO,MC,quantifier,17,-,464
14,15,d,SVO,MC,Main-V1,18,-,325
14,15,d,SVO,MC,Main-V2,19,-,330
14,15,d,SVO,MC,DCL,20,-,574
14,15,d,SVO,MC,DP,21,-,445
14,15,d,SVO,MC,,?,1,4998
14,19,d,SVO,MC,comma,11,-,174
14,19,d,SVO,MC,RC-V1,12,-,364
14,19,d,SVO,MC,RC-V2,13,-,677
14,19,d,SVO,MC,DE,14,-,613
14,19,d,SVO,MC,HN,15,-,718
14,19,d,SVO,MC,ADV,16,-,359
14,19,d,SVO,MC,quantifier,17,-,290
14,19,d,SVO,MC,Main-V1,18,-,345
14,19,d,SVO,MC,Main-V2,19,-,449
14,19,d,SVO,MC,DCL,20,-,564
14,19,d,SVO,MC,DP,21,-,1107
14,19,d,SVO,MC,,?,1,4440
14,23,d,SVO,MC,comma,11,-,200
14,23,d,SVO,MC,RC-V1,12,-,369
14,23,d,SVO,MC,RC-V2,13,-,459
14,23,d,SVO,MC,DE,14,-,577
14,23,d,SVO,MC,HN,15,-,424
14,23,d,SVO,MC,ADV,16,-,474
14,23,d,SVO,MC,quantifier,17,-,798
14,23,d,SVO,MC,Main-V1,18,-,301
14,23,d,SVO,MC,Main-V2,19,-,418
14,23,d,SVO,MC,DCL,20,-,424
14,23,d,SVO,MC,DP,21,-,465
14,23,d,SVO,MC,,?,1,2702
15,2,d,SVO,MC,comma,11,-,449
15,2,d,SVO,MC,RC-V1,12,-,429
15,2,d,SVO,MC,RC-V2,13,-,354
15,2,d,SVO,MC,DE,14,-,504
15,2,d,SVO,MC,HN,15,-,274
15,2,d,SVO,MC,ADV,16,-,478
15,2,d,SVO,MC,quantifier,17,-,310
15,2,d,SVO,MC,Main-V1,18,-,345
15,2,d,SVO,MC,Main-V2,19,-,419
15,2,d,SVO,MC,DCL,20,-,419
15,2,d,SVO,MC,DP,21,-,425
15,2,d,SVO,MC,,?,1,1372
15,6,d,SVO,MC,comma,11,-,498
15,6,d,SVO,MC,RC-V1,12,-,977
15,6,d,SVO,MC,RC-V2,13,-,687
15,6,d,SVO,MC,DE,14,-,548
15,6,d,SVO,MC,HN,15,-,359
15,6,d,SVO,MC,ADV,16,-,748
15,6,d,SVO,MC,quantifier,17,-,524
15,6,d,SVO,MC,Main-V1,18,-,528
15,6,d,SVO,MC,Main-V2,19,-,455
15,6,d,SVO,MC,DCL,20,-,563
15,6,d,SVO,MC,DP,21,-,969
15,6,d,SVO,MC,,?,1,3184
15,10,d,SVO,MC,comma,11,-,424
15,10,d,SVO,MC,RC-V1,12,-,677
15,10,d,SVO,MC,RC-V2,13,-,1504
15,10,d,SVO,MC,DE,14,-,394
15,10,d,SVO,MC,HN,15,-,623
15,10,d,SVO,MC,ADV,16,-,484
15,10,d,SVO,MC,quantifier,17,-,355
15,10,d,SVO,MC,Main-V1,18,-,275
15,10,d,SVO,MC,Main-V2,19,-,534
15,10,d,SVO,MC,DCL,20,-,469
15,10,d,SVO,MC,DP,21,-,540
15,10,d,SVO,MC,,?,1,4097
15,14,d,SVO,MC,comma,11,-,379
15,14,d,SVO,MC,RC-V1,12,-,354
15,14,d,SVO,MC,RC-V2,13,-,574
15,14,d,SVO,MC,DE,14,-,388
15,14,d,SVO,MC,HN,15,-,335
15,14,d,SVO,MC,ADV,16,-,290
15,14,d,SVO,MC,quantifier,17,-,263
15,14,d,SVO,MC,Main-V1,18,-,295
15,14,d,SVO,MC,Main-V2,19,-,309
15,14,d,SVO,MC,DCL,20,-,345
15,14,d,SVO,MC,DP,21,-,419
15,14,d,SVO,MC,,?,1,3723
15,18,d,SVO,MC,comma,11,-,349
15,18,d,SVO,MC,RC-V1,12,-,355
15,18,d,SVO,MC,RC-V2,13,-,519
15,18,d,SVO,MC,DE,14,-,268
15,18,d,SVO,MC,HN,15,-,180
15,18,d,SVO,MC,ADV,16,-,205
15,18,d,SVO,MC,quantifier,17,-,350
15,18,d,SVO,MC,Main-V1,18,-,270
15,18,d,SVO,MC,Main-V2,19,-,439
15,18,d,SVO,MC,DCL,20,-,370
15,18,d,SVO,MC,DP,21,-,599
15,18,d,SVO,MC,,?,1,1676
15,22,d,SVO,MC,comma,11,-,390
15,22,d,SVO,MC,RC-V1,12,-,368
15,22,d,SVO,MC,RC-V2,13,-,623
15,22,d,SVO,MC,DE,14,-,419
15,22,d,SVO,MC,HN,15,-,339
15,22,d,SVO,MC,ADV,16,-,519
15,22,d,SVO,MC,quantifier,17,-,370
15,22,d,SVO,MC,Main-V1,18,-,513
15,22,d,SVO,MC,Main-V2,19,-,419
15,22,d,SVO,MC,DCL,20,-,475
15,22,d,SVO,MC,DP,21,-,589
15,22,d,SVO,MC,,?,1,4151
16,1,d,SVO,MC,comma,11,-,363
16,1,d,SVO,MC,RC-V1,12,-,414
16,1,d,SVO,MC,RC-V2,13,-,433
16,1,d,SVO,MC,DE,14,-,473
16,1,d,SVO,MC,HN,15,-,384
16,1,d,SVO,MC,ADV,16,-,404
16,1,d,SVO,MC,quantifier,17,-,629
16,1,d,SVO,MC,Main-V1,18,-,727
16,1,d,SVO,MC,Main-V2,19,-,389
16,1,d,SVO,MC,DCL,20,-,409
16,1,d,SVO,MC,DP,21,-,859
16,1,d,SVO,MC,,?,1,2284
16,5,d,SVO,MC,comma,11,-,544
16,5,d,SVO,MC,RC-V1,12,-,488
16,5,d,SVO,MC,RC-V2,13,-,508
16,5,d,SVO,MC,DE,14,-,419
16,5,d,SVO,MC,HN,15,-,1116
16,5,d,SVO,MC,ADV,16,-,449
16,5,d,SVO,MC,quantifier,17,-,394
16,5,d,SVO,MC,Main-V1,18,-,449
16,5,d,SVO,MC,Main-V2,19,-,450
16,5,d,SVO,MC,DCL,20,-,483
16,5,d,SVO,MC,DP,21,-,814
16,5,d,SVO,MC,,?,1,1880
16,9,d,SVO,MC,comma,11,-,429
16,9,d,SVO,MC,RC-V1,12,-,494
16,9,d,SVO,MC,RC-V2,13,-,413
16,9,d,SVO,MC,DE,14,-,513
16,9,d,SVO,MC,HN,15,-,434
16,9,d,SVO,MC,ADV,16,-,445
16,9,d,SVO,MC,quantifier,17,-,424
16,9,d,SVO,MC,Main-V1,18,-,459
16,9,d,SVO,MC,Main-V2,19,-,444
16,9,d,SVO,MC,DCL,20,-,465
16,9,d,SVO,MC,DP,21,-,613
16,9,d,SVO,MC,,?,1,2144
16,13,d,SVO,MC,comma,11,-,370
16,13,d,SVO,MC,RC-V1,12,-,389
16,13,d,SVO,MC,RC-V2,13,-,403
16,13,d,SVO,MC,DE,14,-,379
16,13,d,SVO,MC,HN,15,-,379
16,13,d,SVO,MC,ADV,16,-,369
16,13,d,SVO,MC,quantifier,17,-,419
16,13,d,SVO,MC,Main-V1,18,-,469
16,13,d,SVO,MC,Main-V2,19,-,429
16,13,d,SVO,MC,DCL,20,-,435
16,13,d,SVO,MC,DP,21,-,963
16,13,d,SVO,MC,,?,0,11657
16,17,d,SVO,MC,comma,11,-,454
16,17,d,SVO,MC,RC-V1,12,-,459
16,17,d,SVO,MC,RC-V2,13,-,283
16,17,d,SVO,MC,DE,14,-,294
16,17,d,SVO,MC,HN,15,-,310
16,17,d,SVO,MC,ADV,16,-,410
16,17,d,SVO,MC,quantifier,17,-,359
16,17,d,SVO,MC,Main-V1,18,-,379
16,17,d,SVO,MC,Main-V2,19,-,549
16,17,d,SVO,MC,DCL,20,-,365
16,17,d,SVO,MC,DP,21,-,2189
16,17,d,SVO,MC,,?,1,1213
16,21,d,SVO,MC,comma,11,-,360
16,21,d,SVO,MC,RC-V1,12,-,373
16,21,d,SVO,MC,RC-V2,13,-,354
16,21,d,SVO,MC,DE,14,-,403
16,21,d,SVO,MC,HN,15,-,356
16,21,d,SVO,MC,ADV,16,-,332
16,21,d,SVO,MC,quantifier,17,-,366
16,21,d,SVO,MC,Main-V1,18,-,423
16,21,d,SVO,MC,Main-V2,19,-,394
16,21,d,SVO,MC,DCL,20,-,519
16,21,d,SVO,MC,DP,21,-,554
16,21,d,SVO,MC,,?,1,1238
17,4,d,SVO,MC,comma,11,-,195
17,4,d,SVO,MC,RC-V1,12,-,375
17,4,d,SVO,MC,RC-V2,13,-,259
17,4,d,SVO,MC,DE,14,-,284
17,4,d,SVO,MC,HN,15,-,289
17,4,d,SVO,MC,ADV,16,-,280
17,4,d,SVO,MC,quantifier,17,-,409
17,4,d,SVO,MC,Main-V1,18,-,300
17,4,d,SVO,MC,Main-V2,19,-,290
17,4,d,SVO,MC,DCL,20,-,300
17,4,d,SVO,MC,DP,21,-,465
17,4,d,SVO,MC,,?,1,3041
17,8,d,SVO,MC,comma,11,-,235
17,8,d,SVO,MC,RC-V1,12,-,373
17,8,d,SVO,MC,RC-V2,13,-,279
17,8,d,SVO,MC,DE,14,-,279
17,8,d,SVO,MC,HN,15,-,265
17,8,d,SVO,MC,ADV,16,-,261
17,8,d,SVO,MC,quantifier,17,-,264
17,8,d,SVO,MC,Main-V1,18,-,200
17,8,d,SVO,MC,Main-V2,19,-,291
17,8,d,SVO,MC,DCL,20,-,320
17,8,d,SVO,MC,DP,21,-,355
17,8,d,SVO,MC,,?,1,968
17,12,d,SVO,MC,comma,11,-,305
17,12,d,SVO,MC,RC-V1,12,-,314
17,12,d,SVO,MC,RC-V2,13,-,567
17,12,d,SVO,MC,DE,14,-,309
17,12,d,SVO,MC,HN,15,-,315
17,12,d,SVO,MC,ADV,16,-,330
17,12,d,SVO,MC,quantifier,17,-,315
17,12,d,SVO,MC,Main-V1,18,-,306
17,12,d,SVO,MC,Main-V2,19,-,310
17,12,d,SVO,MC,DCL,20,-,394
17,12,d,SVO,MC,DP,21,-,1745
17,12,d,SVO,MC,,?,1,1258
17,16,d,SVO,MC,comma,11,-,255
17,16,d,SVO,MC,RC-V1,12,-,289
17,16,d,SVO,MC,RC-V2,13,-,289
17,16,d,SVO,MC,DE,14,-,274
17,16,d,SVO,MC,HN,15,-,280
17,16,d,SVO,MC,ADV,16,-,309
17,16,d,SVO,MC,quantifier,17,-,350
17,16,d,SVO,MC,Main-V1,18,-,295
17,16,d,SVO,MC,Main-V2,19,-,459
17,16,d,SVO,MC,DCL,20,-,308
17,16,d,SVO,MC,DP,21,-,480
17,16,d,SVO,MC,,?,1,2568
17,20,d,SVO,MC,comma,11,-,439
17,20,d,SVO,MC,RC-V1,12,-,548
17,20,d,SVO,MC,RC-V2,13,-,374
17,20,d,SVO,MC,DE,14,-,428
17,20,d,SVO,MC,HN,15,-,319
17,20,d,SVO,MC,ADV,16,-,384
17,20,d,SVO,MC,quantifier,17,-,313
17,20,d,SVO,MC,Main-V1,18,-,266
17,20,d,SVO,MC,Main-V2,19,-,269
17,20,d,SVO,MC,DCL,20,-,410
17,20,d,SVO,MC,DP,21,-,749
17,20,d,SVO,MC,,?,1,4773
17,24,d,SVO,MC,comma,11,-,404
17,24,d,SVO,MC,RC-V1,12,-,304
17,24,d,SVO,MC,RC-V2,13,-,289
17,24,d,SVO,MC,DE,14,-,249
17,24,d,SVO,MC,HN,15,-,275
17,24,d,SVO,MC,ADV,16,-,250
17,24,d,SVO,MC,quantifier,17,-,241
17,24,d,SVO,MC,Main-V1,18,-,289
17,24,d,SVO,MC,Main-V2,19,-,295
17,24,d,SVO,MC,DCL,20,-,480
17,24,d,SVO,MC,DP,21,-,660
17,24,d,SVO,MC,,?,1,3653
18,3,d,SVO,MC,comma,11,-,309
18,3,d,SVO,MC,RC-V1,12,-,195
18,3,d,SVO,MC,RC-V2,13,-,226
18,3,d,SVO,MC,DE,14,-,422
18,3,d,SVO,MC,HN,15,-,260
18,3,d,SVO,MC,ADV,16,-,254
18,3,d,SVO,MC,quantifier,17,-,301
18,3,d,SVO,MC,Main-V1,18,-,398
18,3,d,SVO,MC,Main-V2,19,-,320
18,3,d,SVO,MC,DCL,20,-,529
18,3,d,SVO,MC,DP,21,-,221
18,3,d,SVO,MC,,?,1,2189
18,7,d,SVO,MC,comma,11,-,414
18,7,d,SVO,MC,RC-V1,12,-,435
18,7,d,SVO,MC,RC-V2,13,-,403
18,7,d,SVO,MC,DE,14,-,528
18,7,d,SVO,MC,HN,15,-,519
18,7,d,SVO,MC,ADV,16,-,390
18,7,d,SVO,MC,quantifier,17,-,344
18,7,d,SVO,MC,Main-V1,18,-,360
18,7,d,SVO,MC,Main-V2,19,-,458
18,7,d,SVO,MC,DCL,20,-,435
18,7,d,SVO,MC,DP,21,-,475
18,7,d,SVO,MC,,?,1,1696
18,11,d,SVO,MC,comma,11,-,394
18,11,d,SVO,MC,RC-V1,12,-,439
18,11,d,SVO,MC,RC-V2,13,-,366
18,11,d,SVO,MC,DE,14,-,496
18,11,d,SVO,MC,HN,15,-,544
18,11,d,SVO,MC,ADV,16,-,583
18,11,d,SVO,MC,quantifier,17,-,489
18,11,d,SVO,MC,Main-V1,18,-,453
18,11,d,SVO,MC,Main-V2,19,-,339
18,11,d,SVO,MC,DCL,20,-,305
18,11,d,SVO,MC,DP,21,-,475
18,11,d,SVO,MC,,?,1,2069
18,15,d,SVO,MC,comma,11,-,239
18,15,d,SVO,MC,RC-V1,12,-,215
18,15,d,SVO,MC,RC-V2,13,-,234
18,15,d,SVO,MC,DE,14,-,464
18,15,d,SVO,MC,HN,15,-,274
18,15,d,SVO,MC,ADV,16,-,290
18,15,d,SVO,MC,quantifier,17,-,334
18,15,d,SVO,MC,Main-V1,18,-,414
18,15,d,SVO,MC,Main-V2,19,-,281
18,15,d,SVO,MC,DCL,20,-,275
18,15,d,SVO,MC,DP,21,-,316
18,15,d,SVO,MC,,?,1,1526
18,19,d,SVO,MC,comma,11,-,260
18,19,d,SVO,MC,RC-V1,12,-,453
18,19,d,SVO,MC,RC-V2,13,-,194
18,19,d,SVO,MC,DE,14,-,195
18,19,d,SVO,MC,HN,15,-,404
18,19,d,SVO,MC,ADV,16,-,528
18,19,d,SVO,MC,quantifier,17,-,235
18,19,d,SVO,MC,Main-V1,18,-,226
18,19,d,SVO,MC,Main-V2,19,-,234
18,19,d,SVO,MC,DCL,20,-,310
18,19,d,SVO,MC,DP,21,-,340
18,19,d,SVO,MC,,?,1,1258
18,23,d,SVO,MC,comma,11,-,359
18,23,d,SVO,MC,RC-V1,12,-,523
18,23,d,SVO,MC,RC-V2,13,-,374
18,23,d,SVO,MC,DE,14,-,483
18,23,d,SVO,MC,HN,15,-,812
18,23,d,SVO,MC,ADV,16,-,425
18,23,d,SVO,MC,quantifier,17,-,453
18,23,d,SVO,MC,Main-V1,18,-,399
18,23,d,SVO,MC,Main-V2,19,-,409
